episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/av,policy_reward_max/av,policy_reward_mean/av,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/av/cur_kl_coeff,info/learner/av/cur_lr,info/learner/av/total_loss,info/learner/av/policy_loss,info/learner/av/vf_loss,info/learner/av/vf_explained_var,info/learner/av/kl,info/learner/av/entropy,info/learner/av/entropy_coeff
-65980.89767317768,-92663.8126759288,-81646.44322593295,4500.0,13,67600,False,743600,162,11,75a2f58c1b054602923d4d5d7f720625,2024-02-14_13-39-07,1707935947,138.35745096206665,1546.5955855846405,2459,COM2134,172.19.177.241,1546.5955855846405,743600,11,6,b8f3c414,0,-10295.979186214368,-7331.210852575269,-9071.827025103674,6.75554017742441,2.0528625561913505,0.5521851548436575,6692224,743600,107462.397,71.458,33062.147,2.457,29.990862944162437,25.336040609137054,0.00019531250291038305,4.999999873689376e-05,1493.3191,-0.00028614374,1493.3193,-6.0570255e-09,0.002067512,0.98227835,0.0
-64612.584561503034,-89708.45721857218,-77800.52940382194,4500.0,18,67600,False,811200,180,12,75a2f58c1b054602923d4d5d7f720625,2024-02-14_13-41-35,1707936095,147.91668176651,1694.5122673511505,2459,COM2134,172.19.177.241,1694.5122673511505,811200,12,6,b8f3c414,0,-9967.60635761901,-7179.176062389391,-8644.503267091335,6.7579001966023045,2.0586290285946056,0.552273530047509,7300608,811200,107753.491,71.57,33329.985,2.537,29.774881516587676,25.352606635071087,9.765625145519152e-05,4.999999873689376e-05,1313.4783,-0.0002925297,1313.4784,-7.612039e-09,0.0022005395,0.9352338,0.0
-58595.78634743925,-87012.6698465825,-75185.69084982201,4500.0,12,67600,False,878800,192,13,75a2f58c1b054602923d4d5d7f720625,2024-02-14_13-43-52,1707936232,137.23124504089355,1831.743512392044,2459,COM2134,172.19.177.241,1831.743512392044,878800,13,6,b8f3c414,0,-9668.074427398195,-6510.642927493322,-8353.965649980235,6.759430070777577,2.0589494364289815,0.5520159435803563,7908992,878800,107493.868,72.304,33536.444,2.541,30.223979591836734,25.38316326530612,4.882812572759576e-05,4.999999873689376e-05,1174.3027,-0.00036380254,1174.3032,-7.624579e-09,0.0024608742,0.8856421,0.0
-57332.08185904679,-85329.56898641675,-71450.60114443563,4500.0,18,67600,False,946400,210,14,75a2f58c1b054602923d4d5d7f720625,2024-02-14_13-46-18,1707936378,145.90132546424866,1977.6448378562927,2459,COM2134,172.19.177.241,1977.6448378562927,946400,14,6,b8f3c414,0,-9481.063220712898,-6370.231317671766,-7938.955682715087,6.760978874212412,2.0605036872345166,0.5520034733590294,8517376,946400,107340.853,72.376,33898.003,2.563,30.11201923076923,25.432692307692314,2.441406286379788e-05,4.999999873689376e-05,1032.956,-0.00026758286,1032.9563,-2.269817e-09,0.0019747815,0.8461418,0.0
-53948.108599290754,-82697.43101227323,-68747.74669743342,4500.0,12,67600,False,1014000,222,15,75a2f58c1b054602923d4d5d7f720625,2024-02-14_13-48-36,1707936516,137.8829791545868,2115.5278170108795,2459,COM2134,172.19.177.241,2115.5278170108795,1014000,15,6,b8f3c414,0,-9188.60344580809,-5994.234288810193,-7638.638521937055,6.7626106690899555,2.0598243986806866,0.551788307369004,9125760,1014000,107296.551,72.281,34174.355,2.475,29.95532994923858,25.44416243654822,1.220703143189894e-05,4.999999873689376e-05,877.84033,-0.00040244876,877.84076,-6.1698895e-09,0.0025998228,0.791678,0.0
-53764.82449270106,-78651.81599957582,-65202.45976289963,4500.0,18,67600,False,1081600,240,16,75a2f58c1b054602923d4d5d7f720625,2024-02-14_13-51-01,1707936661,145.61903500556946,2261.146852016449,2459,COM2134,172.19.177.241,2261.146852016449,1081600,16,6,b8f3c414,0,-8739.09066661971,-5973.8693880778665,-7244.717751433289,6.762982256107344,2.0604913440374037,0.5517719720627139,9734144,1081600,107351.782,72.089,34381.835,2.652,30.15192307692308,25.506730769230767,6.10351571594947e-06,4.999999873689376e-05,844.75916,-0.0004748481,844.7597,-6.2325918e-09,0.0026351435,0.7428537,0.0
-49068.16644584359,-75095.14589597144,-62785.44191219238,4500.0,12,67600,False,1149200,252,17,75a2f58c1b054602923d4d5d7f720625,2024-02-14_13-53-20,1707936800,138.22765564918518,2399.374507665634,2459,COM2134,172.19.177.241,2399.374507665634,1149200,17,6,b8f3c414,0,-8343.905099552265,-5452.018493982523,-6976.160212465815,6.764033547166882,2.0599502367161415,0.5517610439955477,10342528,1149200,107194.555,72.246,34543.862,2.686,29.950761421319793,25.526903553299483,3.051757857974735e-06,4.999999873689376e-05,691.14075,-0.0006832247,691.1414,-6.6965873e-09,0.0033714548,0.68568397,0.0
-47495.929754875346,-72109.87816066522,-59408.1816117765,4500.0,18,67600,False,1216800,270,18,75a2f58c1b054602923d4d5d7f720625,2024-02-14_13-55-49,1707936949,149.04360604286194,2548.418113708496,2459,COM2134,172.19.177.241,2548.418113708496,1216800,18,6,b8f3c414,0,-8012.208684518186,-5277.325528319477,-6600.909067975155,6.76681354436399,2.0610573253903044,0.552665781350647,10950912,1216800,107673.618,72.336,34624.317,2.809,30.2037558685446,25.390140845070423,1.5258789289873675e-06,4.999999873689376e-05,622.7659,-0.0003512529,622.76624,-5.59303e-09,0.0022791675,0.64275455,0.0
-46604.25105434317,-68228.42321976654,-57120.28525269839,4500.0,12,67600,False,1284400,282,19,75a2f58c1b054602923d4d5d7f720625,2024-02-14_13-58-07,1707937087,137.85495829582214,2686.2730720043182,2459,COM2134,172.19.177.241,2686.2730720043182,1284400,19,6,b8f3c414,0,-7580.935913307535,-5178.250117149223,-6346.698361410917,6.769065545832849,2.059816657346924,0.5533180228246212,11559296,1284400,107434.97,72.072,34684.758,2.863,29.944387755102042,25.303571428571434,7.629394644936838e-07,4.999999873689376e-05,503.8808,-0.00039049634,503.8812,-5.743515e-09,0.002594347,0.58289653,0.0
-37472.66553488512,-67114.66006861468,-53843.92646490276,4500.0,18,67600,False,1352000,300,20,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-00-32,1707937232,145.52020716667175,2831.79327917099,2459,COM2134,172.19.177.241,2831.79327917099,1352000,20,6,b8f3c414,0,-7457.184452068421,-4163.629503876047,-5982.658496100297,6.772027580166987,2.061359131428658,0.5542668575419286,12167680,1352000,107499.621,72.155,34723.74,2.951,30.26298076923077,25.357211538461534,3.814697322468419e-07,4.999999873689376e-05,483.9099,-0.00042494232,483.91037,-4.9910898e-09,0.0030247332,0.52777433,0.0
