episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/av,policy_reward_max/av,policy_reward_mean/av,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/av/cur_kl_coeff,info/learner/av/cur_lr,info/learner/av/total_loss,info/learner/av/policy_loss,info/learner/av/vf_loss,info/learner/av/vf_explained_var,info/learner/av/kl,info/learner/av/entropy,info/learner/av/entropy_coeff
-107863.72753495636,-134481.42870240723,-118400.3140152056,4500.0,12,54000,False,702000,155,13,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-27-59,1708021679,153.68569922447205,2036.2632682323456,27608,COM2134,172.19.177.241,2036.2632682323456,702000,13,4,31346110,0,-10344.725284800634,-8297.209810381286,-9107.716462708113,6.620911692525044,1.759665429306668,0.47821109974999787,9125376,702000,120342.269,80.513,35587.562,2.468,21.442465753424656,25.165753424657538,4.882812572759576e-05,4.999999873689376e-05,1599.7914,-0.0003343658,1599.7917,-3.075878e-09,0.0020668972,0.97877604,0.0
-100484.09617551464,-129579.72868993162,-115107.39627989246,4500.0,12,54000,False,756000,167,14,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-30-34,1708021834,154.95626831054688,2191.2195365428925,27608,COM2134,172.19.177.241,2191.2195365428925,756000,14,4,31346110,0,-9967.671437686906,-7729.545859655004,-8854.415098453244,6.613714052382565,1.7603205633695524,0.4773148618237639,9827328,756000,119734.682,79.791,35370.624,2.429,21.573755656108595,25.183710407239825,2.441406286379788e-05,4.999999873689376e-05,1378.2368,-0.00025036847,1378.2372,-3.3910739e-09,0.002092112,0.9226646,0.0
-97916.53515727383,-125535.01890293804,-111814.85661430596,4500.0,12,54000,False,810000,179,15,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-33-09,1708021989,155.06744194030762,2346.2869784832,27608,COM2134,172.19.177.241,2346.2869784832,810000,15,4,31346110,0,-9656.539915610583,-7532.041165944062,-8601.142816485071,6.6081386456142175,1.760568636549944,0.4766677726087224,10529280,810000,119476.201,79.882,35268.922,2.389,21.43303167420814,25.188235294117657,1.220703143189894e-05,4.999999873689376e-05,1240.4353,-0.0002102977,1240.4354,-5.6083147e-09,0.0018546603,0.88213366,0.0
-94155.42804877915,-124292.09949692336,-108550.05424029814,4500.0,12,54000,False,864000,191,16,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-35-44,1708022144,154.74460792541504,2501.031586408615,27608,COM2134,172.19.177.241,2501.031586408615,864000,16,4,31346110,0,-9560.930730532571,-7242.725234521587,-8350.004172330624,6.60353773218156,1.7606619254459916,0.4761420169552158,11231232,864000,119415.323,79.47,35220.25,2.423,21.565158371040724,25.198190045248875,6.10351571594947e-06,4.999999873689376e-05,1143.2538,-0.0002920362,1143.2542,-7.140819e-09,0.002233275,0.84125626,0.0
-87409.49215030688,-117738.21578992183,-105206.91051882377,4500.0,12,54000,False,918000,203,17,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-38-18,1708022298,154.61581945419312,2655.6474058628082,27608,COM2134,172.19.177.241,2655.6474058628082,918000,17,4,31346110,0,-9056.785829993742,-6723.807088485032,-8092.839270678732,6.599201057360011,1.7606211366690827,0.475678123198419,11933184,918000,119410.98,79.778,35198.011,2.4,21.463800904977376,25.225791855203628,3.051757857974735e-06,4.999999873689376e-05,963.8724,-0.0002333511,963.8726,-5.6735274e-09,0.002039106,0.79603165,0.0
-87409.49215030688,-116423.5299165807,-102213.41797095473,4500.0,12,54000,False,972000,215,18,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-40-52,1708022452,154.1148021221161,2809.7622079849243,27608,COM2134,172.19.177.241,2809.7622079849243,972000,18,4,31346110,0,-8955.656147429052,-6723.807088485032,-7862.57061315035,6.595562964386837,1.7606885156877812,0.47529972608800053,12635136,972000,119282.342,80.414,35144.208,2.301,21.524090909090905,25.24772727272728,1.5258789289873675e-06,4.999999873689376e-05,929.32733,-0.00029498988,929.3275,-7.075606e-09,0.002185133,0.7575945,0.0
-81521.78660218848,-112456.30679179418,-98963.53653709556,4500.0,12,54000,False,1026000,227,19,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-43-27,1708022607,154.66756653785706,2964.4297745227814,27608,COM2134,172.19.177.241,2964.4297745227814,1026000,19,4,31346110,0,-8650.48513783049,-6270.906661707097,-7612.579733622726,6.59240952493389,1.7607651120864525,0.47502911771992307,13337088,1026000,119242.415,81.537,35125.543,2.327,21.49909090909091,25.253636363636367,7.629394644936838e-07,4.999999873689376e-05,803.329,-0.0002532183,803.32935,-6.6625905e-09,0.0021756904,0.70361525,0.0
-79048.47939588701,-112456.30679179418,-95582.41164816046,4500.0,12,54000,False,1080000,239,20,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-46-02,1708022762,154.69952964782715,3119.1293041706085,27608,COM2134,172.19.177.241,3119.1293041706085,1080000,20,4,31346110,0,-8650.48513783049,-6080.652261222405,-7352.493203704641,6.58973406083896,1.7609292647064112,0.4748107018984688,14039040,1080000,119243.83,81.133,35136.689,2.381,21.539366515837106,25.25339366515837,3.814697322468419e-07,4.999999873689376e-05,726.811,-0.00016644325,726.8111,-6.140887e-09,0.0015323894,0.66675436,0.0
-74492.59587044822,-110287.62062547094,-91788.16550292175,4500.0,12,54000,False,1134000,251,21,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-48-35,1708022915,153.14324927330017,3272.2725534439087,27608,COM2134,172.19.177.241,3272.2725534439087,1134000,21,4,31346110,0,-8483.66312503593,-5730.199682342157,-7060.628115609338,6.587496317642072,1.761087935287923,0.47464604801188287,14740992,1134000,119230.659,81.958,35035.127,2.341,21.486301369863014,25.284018264840178,1.9073486612342094e-07,4.999999873689376e-05,633.5764,-0.00024393755,633.57666,-4.195367e-09,0.0024295368,0.6084614,0.0
-68434.5975725,-105894.62387002679,-87929.40594178524,4500.0,12,54000,False,1188000,263,22,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-51-09,1708023069,154.3981328010559,3426.6706862449646,27608,COM2134,172.19.177.241,3426.6706862449646,1188000,22,4,31346110,0,-8145.74029769413,-5264.199813269143,-6763.8004570603825,6.5856546887169545,1.7612430057135093,0.4745215428297367,15442944,1188000,119286.916,82.785,34964.701,2.301,21.538181818181815,25.35954545454545,9.536743306171047e-08,4.999999873689376e-05,542.8956,-0.00025952715,542.8959,-6.456083e-09,0.0023555493,0.56227547,0.0
-64953.96374526552,-101529.74270475679,-83898.3389440302,4500.0,12,54000,False,1242000,275,23,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-53-47,1708023227,157.1627538204193,3583.833440065384,27608,COM2134,172.19.177.241,3583.833440065384,1242000,23,4,31346110,0,-7809.980208058073,-4996.458749635972,-6453.71838031,6.584782329714369,1.7614251504307217,0.474531771052832,16144896,1242000,119717.086,82.825,34881.206,2.333,21.690625000000004,25.380357142857143,4.7683716530855236e-08,4.999999873689376e-05,459.32312,-0.000115722156,459.32327,-4.238842e-09,0.0017404149,0.51134455,0.0
-64267.32252763045,-98599.70119150817,-80214.91646485734,4500.0,12,54000,False,1296000,287,24,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-56-21,1708023381,154.3894863128662,3738.22292637825,27608,COM2134,172.19.177.241,3738.22292637825,1296000,24,4,31346110,0,-7584.592399346753,-4943.640194433081,-6170.378189604398,6.584088455054425,1.7616222876632213,0.47455689981868704,16846848,1296000,119740.886,83.857,34800.158,2.385,21.515384615384615,25.385520361990945,2.3841858265427618e-08,4.999999873689376e-05,446.3274,-0.00018682826,446.32758,-6.8038855e-09,0.0019213585,0.47602418,0.0
-56079.67077632039,-94128.72028857084,-76372.02692664416,4500.0,12,54000,False,1350000,299,25,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_13-58-55,1708023535,154.39434909820557,3892.6172754764557,27608,COM2134,172.19.177.241,3892.6172754764557,1350000,25,4,31346110,0,-7240.670791428532,-4313.820828947976,-5874.771302049549,6.5837878993652,1.761871804995993,0.4746148367932882,17548800,1350000,119779.134,85.047,34692.659,2.468,21.597727272727273,25.462727272727278,1.1920929132713809e-08,4.999999873689376e-05,390.66,-0.0001955465,390.6602,-3.2389103e-09,0.002360747,0.41869217,0.0
-50775.846201946515,-90255.87909306173,-72131.38798020342,4500.0,12,54000,False,1404000,311,26,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-01-31,1708023691,155.2382254600525,4047.855500936508,27608,COM2134,172.19.177.241,4047.855500936508,1404000,26,4,31346110,0,-6942.759930235624,-3905.8343232266507,-5548.568306169492,6.58427911648403,1.7622528156526147,0.47475252603470985,18250752,1404000,119973.352,85.607,34546.901,2.495,21.60950226244344,25.461990950226244,5.9604645663569045e-09,4.999999873689376e-05,338.20563,-0.0002910811,338.2059,-8.1298825e-09,0.0036682454,0.3624201,0.0
-50775.846201946515,-87856.37262661243,-68269.27887520322,4500.0,12,54000,False,1458000,323,27,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-04-06,1708023846,155.43622088432312,4203.291721820831,27608,COM2134,172.19.177.241,4203.291721820831,1458000,27,4,31346110,0,-6758.182509739431,-3905.8343232266507,-5251.482990400236,6.585273417857539,1.7627017870849944,0.47491637079368587,18952704,1458000,120195.276,85.417,34407.284,2.514,21.54684684684685,25.450000000000003,2.9802322831784522e-09,4.999999873689376e-05,348.5058,-0.00014640838,348.50592,-4.130154e-09,0.0019951963,0.33639708,0.0
-47869.59563082513,-83763.23509289887,-64606.509563096064,4500.0,12,54000,False,1512000,335,28,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-06-40,1708024000,154.36109232902527,4357.652814149857,27608,COM2134,172.19.177.241,4357.652814149857,1512000,28,4,31346110,0,-6443.32577637652,-3682.2765869866157,-4969.731504853531,6.58673614400001,1.7631474756301355,0.4751164402276563,19654656,1512000,120359.207,83.952,34269.664,2.512,21.700454545454548,25.463636363636365,1.4901161415892261e-09,4.999999873689376e-05,352.73007,-0.00016541024,352.73026,-5.456151e-09,0.002226642,0.30286673,0.0
-46405.416423500596,-79876.25662685813,-61164.91582107806,4500.0,12,54000,False,1566000,347,29,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-09-15,1708024155,154.66345024108887,4512.316264390945,27608,COM2134,172.19.177.241,4512.316264390945,1566000,29,4,31346110,0,-6144.327432835264,-3569.6474171922864,-4704.993524698305,6.588642196945378,1.7636083309742796,0.4753399081995391,20356608,1566000,120493.942,83.12,34135.389,2.592,21.529864253393665,25.49185520361991,7.450580707946131e-10,4.999999873689376e-05,352.81128,-5.2638294e-05,352.8113,-4.956185e-09,0.0011406649,0.26594952,0.0
-44718.76443368538,-75592.81820759855,-58006.698894212444,4500.0,12,54000,False,1620000,359,30,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-11-49,1708024309,154.1076376438141,4666.4239020347595,27608,COM2134,172.19.177.241,4666.4239020347595,1620000,30,4,31346110,0,-5814.8321698150485,-3439.9049564374614,-4462.053761093253,6.5908266703358995,1.7641155943835678,0.475579360975458,21058560,1620000,120648.886,82.7,33921.761,2.58,21.797727272727272,25.48363636363636,3.7252903539730653e-10,4.999999873689376e-05,362.7738,-0.00010593815,362.7739,-7.4451463e-09,0.0018994956,0.21995997,0.0
-39372.14157729313,-70735.03844925495,-54954.28779849061,4500.0,12,54000,False,1674000,371,31,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-14-24,1708024464,155.23338913917542,4821.657291173935,27608,COM2134,172.19.177.241,4821.657291173935,1674000,31,4,31346110,0,-5441.156803788658,-3028.6262751764234,-4227.252907576203,6.592625574352454,1.7644808458568448,0.4757258985242656,21760512,1674000,120948.694,81.579,33832.622,2.662,21.55022624434389,25.501357466063347,1.8626451769865326e-10,4.999999873689376e-05,368.49924,-0.00021709582,368.49945,-5.5648393e-09,0.002651411,0.16301522,0.0
-31147.1140794137,-67738.4868994952,-51656.577831133036,4500.0,12,54000,False,1728000,383,32,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-16-58,1708024618,153.91995072364807,4975.577241897583,27608,COM2134,172.19.177.241,4975.577241897583,1728000,32,4,31346110,0,-5210.652838422959,-2395.93185226259,-3973.5829100871547,6.59445895569115,1.7648209936890047,0.4758428863741132,22462464,1728000,121094.178,80.089,33641.014,2.655,21.720454545454544,25.52681818181818,9.313225884932663e-11,4.999999873689376e-05,378.26663,-4.5143803e-05,378.2667,-5.260512e-09,0.0015067761,0.12864138,0.0
-26957.55019387808,-63398.373425941885,-48360.720252688996,4500.0,12,54000,False,1782000,395,33,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-19-31,1708024771,152.3471920490265,5127.9244339466095,27608,COM2134,172.19.177.241,5127.9244339466095,1782000,33,4,31346110,0,-4876.797955841673,-2073.6577072213954,-3720.055404052998,6.596349426508474,1.7651294492039888,0.4759527981862166,23164416,1782000,120824.407,80.073,33430.285,2.649,21.539908256880736,25.53302752293578,4.6566129424663316e-11,4.999999873689376e-05,389.97403,-7.120275e-05,389.97412,-5.771347e-09,0.0013082616,0.08869164,0.0
-19720.94929188124,-58752.11349642507,-44773.23688089767,4500.0,12,54000,False,1836000,407,34,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-22-04,1708024924,152.7427806854248,5280.667214632034,27608,COM2134,172.19.177.241,5280.667214632034,1836000,34,4,31346110,0,-4519.393345878733,-1516.9960993755406,-3444.0951446844324,6.598077680442868,1.7653331873643914,0.47603600664022566,23866368,1836000,120865.09,79.035,33226.148,2.641,21.71059907834101,25.53963133640553,2.3283064712331658e-11,4.999999873689376e-05,397.66284,-7.077532e-05,397.66287,-5.890904e-09,0.0021623997,0.012945051,0.0
-19628.95142976796,-57670.99404063216,-41728.74888487015,4500.0,12,54000,False,1890000,419,35,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-24-36,1708025076,152.69678497314453,5433.363999605179,27608,COM2134,172.19.177.241,5433.363999605179,1890000,35,4,31346110,0,-4436.230310817988,-1509.919340751421,-3209.9037603746274,6.599566239575608,1.7654376656367285,0.4760943927523678,24568320,1890000,120890.011,78.931,33032.914,2.546,21.712385321100914,25.57155963302752,1.1641532356165829e-11,4.999999873689376e-05,399.65817,-0.00012161393,399.65826,-4.804021e-09,0.0026274703,0.0046811365,0.0
-15555.14558145487,-54247.32749922717,-38529.67401633337,4500.0,12,54000,False,1944000,431,36,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-27-09,1708025229,152.77191591262817,5586.135915517807,27608,COM2134,172.19.177.241,5586.135915517807,1944000,36,4,31346110,0,-4172.871346094413,-1196.549660111921,-2963.8210781794915,6.6009891139374295,1.7655468079611716,0.4761471574253114,25270272,1944000,120837.817,78.465,32839.509,2.572,21.589908256880737,25.5743119266055,5.8207661780829145e-12,4.999999873689376e-05,412.25256,-5.6299825e-05,412.25266,-6.271313e-09,0.0017374653,-0.037503224,0.0
-15265.469302687428,-53161.97322909672,-35587.86105192161,4500.0,12,54000,False,1998000,443,37,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-29-42,1708025382,152.7109568119049,5738.846872329712,27608,COM2134,172.19.177.241,5738.846872329712,1998000,37,4,31346110,0,-4089.3825560842965,-1174.2668694374843,-2737.5277732247373,6.602370882171186,1.7656505378186855,0.4761952422626364,25972224,1998000,120759.094,78.55,32645.865,2.513,21.722018348623852,25.577981651376145,2.9103830890414573e-12,4.999999873689376e-05,407.98853,-0.00018419187,407.9887,-6.640853e-09,0.002747929,-0.08382394,0.0
-5443.080818247651,-51949.09640875529,-31900.687399972492,4500.0,12,54000,False,2052000,455,38,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-32-15,1708025535,153.70371675491333,5892.550589084625,27608,COM2134,172.19.177.241,5892.550589084625,2052000,38,4,31346110,0,-3996.0843391350404,-418.69852448057196,-2453.899030767117,6.603913867802562,1.765782343506959,0.4762447537573846,26674176,2052000,120875.721,78.53,32463.657,2.562,21.807727272727274,25.58272727272727,1.4551915445207286e-12,4.999999873689376e-05,404.54587,-0.00010494,404.54596,-6.57564e-09,0.0041905707,-0.12255682,0.0
-5443.080818247651,-45259.80348192393,-29693.217284137136,4500.0,12,54000,False,2106000,467,39,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-34-48,1708025688,152.96649551391602,6045.517084598541,27608,COM2134,172.19.177.241,6045.517084598541,2106000,39,4,31346110,0,-3481.5233447633914,-418.69852448057196,-2284.0936372413194,6.6052944801255755,1.765927469815454,0.47628444584105745,27376128,2106000,120879.537,78.212,32290.592,2.499,21.64770642201835,25.644495412844037,7.275957722603643e-13,4.999999873689376e-05,408.02917,-6.547816e-05,408.02927,-7.619048e-09,0.0045571034,-0.08975678,0.0
-5443.080818247651,-43473.21542166624,-27376.73213459298,4500.0,12,54000,False,2160000,479,40,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-37-21,1708025841,152.62520813941956,6198.142292737961,27608,COM2134,172.19.177.241,6198.142292737961,2160000,40,4,31346110,0,-3344.093493974387,-418.69852448057196,-2105.9024718917653,6.606425224954489,1.7661166900298588,0.4763056391491833,28078080,2160000,120895.239,78.338,32126.597,2.461,21.74678899082569,25.64036697247706,3.6379788613018216e-13,4.999999873689376e-05,401.94193,5.9122503e-06,401.94193,-6.010461e-09,0.0021007257,-0.10856146,0.0
-3702.431792233095,-40898.584027284196,-25939.84411848011,4500.0,12,54000,False,2214000,491,41,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-39-54,1708025994,153.0220489501953,6351.164341688156,27608,COM2134,172.19.177.241,6351.164341688156,2214000,41,4,31346110,0,-3146.0449251756527,-284.8024455563784,-1995.372624498466,6.607545591128037,1.7663996099652406,0.4763396727344429,28780032,2214000,120820.823,78.532,31979.88,2.417,21.775229357798164,25.674770642201842,1.8189894306509108e-13,4.999999873689376e-05,412.13858,-1.5436386e-05,412.13855,-6.140887e-09,0.001195251,-0.11562189,0.0
-3702.431792233095,-36697.29858324209,-25385.67025428603,4500.0,12,54000,False,2268000,503,42,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-42-26,1708026146,151.93855500221252,6503.102896690369,27608,COM2134,172.19.177.241,6503.102896690369,2268000,42,4,31346110,0,-2822.869121787833,-284.8024455563784,-1952.7438657143082,6.6086386348538575,1.7667540099876657,0.47639295831823036,29481984,2268000,120777.773,79.325,31824.298,2.444,21.676497695852532,25.680645161290325,9.094947153254554e-14,4.999999873689376e-05,407.69476,-5.972429e-05,407.6948,-7.695129e-09,0.002291489,-0.14997666,0.0
-3702.431792233095,-36697.29858324209,-25228.816973880676,4500.0,12,54000,False,2322000,515,43,d977ffcf949a42bd8c19107572a97c3f,2024-02-15_14-44-57,1708026297,151.39481449127197,6654.497711181641,27608,COM2134,172.19.177.241,6654.497711181641,2322000,43,4,31346110,0,-2822.869121787833,-284.8024455563784,-1940.6782287600508,6.609581890913903,1.767154210192271,0.4764595522279456,30183936,2322000,120829.766,79.34,31676.877,2.423,21.88703703703704,25.693981481481487,4.547473576627277e-14,4.999999873689376e-05,406.85986,-0.00012565064,406.85995,-6.8582295e-09,0.004828695,-0.15570699,0.0
