episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/follower,policy_reward_max/follower,policy_reward_mean/follower,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/follower/cur_kl_coeff,info/learner/follower/cur_lr,info/learner/follower/total_loss,info/learner/follower/policy_loss,info/learner/follower/vf_loss,info/learner/follower/vf_explained_var,info/learner/follower/kl,info/learner/follower/entropy,info/learner/follower/entropy_coeff
-1306904.5133591394,-2576946.9943692773,-1388274.5486764226,4500.0,10,45000,False,495000,108,11,6f55f020421c4da1a1fab7442885428b,2024-02-14_17-40-38,1707950438,123.5774474143982,1346.3738994598389,19343,Kurukshetra,192.168.68.14,1346.3738994598389,495000,11,4,ed546dfe,0,-1419780.576873579,-40374.767418065,-115689.54572303519,7.139434920525435,2.468121450471064,0.4321819177687372,5938944,495000,114782.642,111.333,7065.183,2.816,17.077966101694916,12.50960451977401,0.00019531250291038305,4.999999873689376e-05,1040627.5,-0.00013182934,1040627.5,-5.1719535e-09,0.0004101891,1.7091814,0.011250000447034836
-1311374.806117078,-2576946.9943692773,-1406913.6914011536,4500.0,10,45000,False,540000,118,12,6f55f020421c4da1a1fab7442885428b,2024-02-14_17-42-43,1707950563,124.3111264705658,1470.6850259304047,19343,Kurukshetra,192.168.68.14,1470.6850259304047,540000,12,4,ed546dfe,0,-1419780.576873579,-40374.767418065,-117242.80761676282,7.120879261701884,2.4886933416705173,0.43443885398313425,6478848,540000,114783.592,112.856,7089.321,2.756,17.142937853107345,12.68926553672316,9.765625145519152e-05,4.999999873689376e-05,12320434.0,4.9061702e-05,12320434.0,-3.5610173e-09,0.00074480334,1.7281215,0.010125000029802322
-1311374.806117078,-2576946.9943692773,-1401988.5096113395,4500.0,10,45000,False,585000,128,13,6f55f020421c4da1a1fab7442885428b,2024-02-14_17-44-48,1707950688,125.08377647399902,1595.7688024044037,19343,Kurukshetra,192.168.68.14,1595.7688024044037,585000,13,4,ed546dfe,0,-1419780.576873579,-40374.767418065,-116832.37580094497,7.114324308024508,2.504018887038196,0.43655702165475835,7018752,585000,115299.009,113.725,7104.468,2.744,17.150837988826815,12.850837988826816,4.882812572759576e-05,4.999999873689376e-05,2374155.2,-8.839259e-05,2374155.2,-6.6415797e-09,0.0005043018,1.7273571,0.009999999776482582
-1304565.4025712372,-2576946.9943692773,-1416311.1910446975,4500.0,10,45000,False,630000,138,14,6f55f020421c4da1a1fab7442885428b,2024-02-14_17-46-54,1707950814,125.93470644950867,1721.7035088539124,19343,Kurukshetra,192.168.68.14,1721.7035088539124,630000,14,4,ed546dfe,0,-1419780.576873579,-51549.36245281674,-118025.9325870581,7.115053315883454,2.5152416316036064,0.43882227676871083,7558656,630000,115907.293,114.348,7124.052,2.748,17.15251396648045,13.02737430167598,2.441406286379788e-05,4.999999873689376e-05,9059365.0,4.4722758e-05,9059365.0,-3.490362e-09,0.00042447593,1.7358718,0.009999999776482582
-1234653.294242085,-2576946.9943692773,-1426205.9514878688,4500.0,10,45000,False,675000,148,15,6f55f020421c4da1a1fab7442885428b,2024-02-14_17-49-00,1707950940,126.26378345489502,1847.9672923088074,19343,Kurukshetra,192.168.68.14,1847.9672923088074,675000,15,4,ed546dfe,0,-1419780.576873579,-51549.36245281674,-118850.49595732232,7.119658243344412,2.5254144418858577,0.4411411278695691,8098560,675000,116482.159,115.731,7136.566,2.808,17.070165745856354,13.211049723756904,1.220703143189894e-05,4.999999873689376e-05,13843427.0,-1.0253864e-05,13843427.0,-4.5077955e-09,0.00047542207,1.7408403,0.009999999776482582
-1221581.8791515995,-2576946.9943692773,-1427436.5044566072,4500.0,10,45000,False,720000,158,16,6f55f020421c4da1a1fab7442885428b,2024-02-14_17-51-06,1707951066,126.02663898468018,1973.9939312934875,19343,Kurukshetra,192.168.68.14,1973.9939312934875,720000,16,4,ed546dfe,0,-1419780.576873579,-51549.36245281674,-118953.04203805054,7.126927079519846,2.5337391516939327,0.4435317676518794,8638464,720000,116894.976,116.336,7141.005,2.878,17.020111731843574,13.374860335195534,6.10351571594947e-06,4.999999873689376e-05,2321258.8,-3.116003e-06,2321258.8,-5.567622e-09,0.00041061654,1.753489,0.009999999776482582
-1166319.3108795928,-2304593.079115762,-1408326.026450454,4500.0,11,45000,False,765000,169,17,6f55f020421c4da1a1fab7442885428b,2024-02-14_17-53-22,1707951202,136.04858708381653,2110.042518377304,19343,Kurukshetra,192.168.68.14,2110.042518377304,765000,17,4,ed546dfe,0,-1153743.3688593516,-52104.788130570654,-117360.50220420444,7.136017964209725,2.5425650038995387,0.4460956721419402,9178368,765000,118318.77,116.086,7132.894,2.914,16.214358974358976,13.567179487179489,3.051757857974735e-06,4.999999873689376e-05,5841600.0,-1.4173979e-05,5841600.0,-5.8078493e-09,0.0011801345,1.7829869,0.009999999776482582
-1150711.9538654485,-2304593.079115762,-1402512.9011196173,4500.0,9,45000,False,810000,178,18,6f55f020421c4da1a1fab7442885428b,2024-02-14_17-55-29,1707951329,127.1308605670929,2237.173378944397,19343,Kurukshetra,192.168.68.14,2237.173378944397,810000,18,4,ed546dfe,0,-1153743.3688593516,-52104.788130570654,-116876.0750933014,7.145158998527659,2.548866532409114,0.4482426146429732,9718272,810000,118764.978,116.072,7135.133,2.933,16.760773480662984,13.725966850828728,1.5258789289873675e-06,4.999999873689376e-05,5999702.5,1.1394887e-05,5999702.5,-5.595884e-09,0.00071782304,1.7996441,0.009999999776482582
-1144091.3504023247,-2304593.079115762,-1381010.204104103,4500.0,11,45000,False,855000,189,19,6f55f020421c4da1a1fab7442885428b,2024-02-14_17-57-39,1707951459,129.78156924247742,2366.9549481868744,19343,Kurukshetra,192.168.68.14,2366.9549481868744,855000,19,4,ed546dfe,0,-1153743.3688593516,-52104.788130570654,-115084.18367534188,7.156630706189861,2.556137699467016,0.450748848238468,10258176,855000,119478.427,116.003,7142.434,2.934,17.31135135135135,13.894054054054058,7.629394644936838e-07,4.999999873689376e-05,756110.4,-0.00029806874,756110.4,-3.7447205e-09,0.0008575228,1.8098195,0.009999999776482582
-1082994.03458138,-2304593.079115762,-1354721.915810574,4500.0,9,45000,False,900000,198,20,6f55f020421c4da1a1fab7442885428b,2024-02-14_17-59-44,1707951584,124.7131199836731,2491.6680681705475,19343,Kurukshetra,192.168.68.14,2491.6680681705475,900000,20,4,ed546dfe,0,-1153743.3688593516,-55955.42459016632,-112893.49298421448,7.167334586612834,2.561380460575817,0.45283811018653386,10798080,900000,119574.747,115.517,7138.924,2.976,17.39325842696629,14.075842696629213,3.814697322468419e-07,4.999999873689376e-05,1712261.4,1.1661512e-05,1712261.4,-4.338223e-09,0.0006186199,1.8276745,0.009999999776482582
-1056375.4579553818,-2304593.079115762,-1331218.6142805207,4500.0,11,45000,False,945000,209,21,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-01-54,1707951714,130.28869080543518,2621.9567589759827,19343,Kurukshetra,192.168.68.14,2621.9567589759827,945000,21,4,ed546dfe,0,-1153743.3688593516,-55955.42459016632,-110934.8845233767,7.1800608883313535,2.567605806359721,0.4552522864728028,11337984,945000,120244.604,115.406,7140.947,2.962,17.175268817204298,14.238172043010751,1.9073486612342094e-07,4.999999873689376e-05,855012.6,-0.00016036538,855012.6,-3.6316723e-09,0.00076089206,1.8333544,0.009999999776482582
-1054134.3977307465,-2238848.9579904373,-1291163.1310216251,4500.0,9,45000,False,990000,218,22,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-04-00,1707951840,125.7776370048523,2747.734395980835,19343,Kurukshetra,192.168.68.14,2747.734395980835,990000,22,4,ed546dfe,0,-1153743.3688593516,-52213.310143927585,-107596.92758513534,7.191605271900994,2.5721842293717696,0.4572290206392982,11877888,990000,120394.31,114.898,7139.385,2.965,17.258333333333333,14.42,9.536743306171047e-08,4.999999873689376e-05,1120191.4,-0.00016576811,1120191.4,-5.270871e-09,0.00080414297,1.8361137,0.009999999776482582
-1000148.6283564109,-2238848.9579904373,-1255272.9881677022,4500.0,11,45000,False,1035000,229,23,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-06-11,1707951971,131.2728533744812,2879.007249355316,19343,Kurukshetra,192.168.68.14,2879.007249355316,1035000,23,4,ed546dfe,0,-1153743.3688593516,-52213.310143927585,-104606.08234730845,7.2051109839103935,2.5774808997216456,0.45945158338368586,12417792,1035000,121014.883,114.897,7137.86,2.942,17.184491978609625,14.585026737967912,4.7683716530855236e-08,4.999999873689376e-05,570966.2,-0.00037840623,570966.2,-5.2143467e-09,0.00093908614,1.8376546,0.009999999776482582
-979365.609342471,-2238848.9579904373,-1209791.2103420596,4500.0,9,45000,False,1080000,238,24,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-08-19,1707952099,127.70776653289795,3006.715015888214,19343,Kurukshetra,192.168.68.14,3006.715015888214,1080000,24,4,ed546dfe,0,-1153743.3688593516,-52213.310143927585,-100815.93419517155,7.217363447525873,2.5816118464902296,0.46131981818582285,12957696,1080000,121191.005,114.9,7139.077,2.915,17.463736263736262,14.767582417582414,2.3841858265427618e-08,4.999999873689376e-05,399251.44,-0.00043566333,399251.44,-6.0480767e-09,0.0010868518,1.8350757,0.009999999776482582
-930473.5616510058,-1638318.17538891,-1149381.8186472636,4500.0,11,45000,False,1125000,249,25,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-10-31,1707952231,132.5781466960907,3139.293162584305,19343,Kurukshetra,192.168.68.14,3139.293162584305,1125000,25,4,ed546dfe,0,-584264.4136857081,-52213.310143927585,-95781.81822060527,7.231544916104322,2.5863725949697174,0.4634486340196841,13497600,1125000,121813.662,114.687,7148.086,2.972,17.22433862433863,14.96031746031746,1.1920929132713809e-08,4.999999873689376e-05,343328.0,-0.00031877792,343328.0,-4.055603e-09,0.00086999434,1.8297559,0.009999999776482582
-882070.0309884431,-1638318.17538891,-1113227.839156185,4500.0,9,45000,False,1170000,258,26,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-12-40,1707952360,128.33267426490784,3267.6258368492126,19343,Kurukshetra,192.168.68.14,3267.6258368492126,1170000,26,4,ed546dfe,0,-584264.4136857081,-52213.310143927585,-92768.98659634874,7.244191147883576,2.5900023204260596,0.4652098899338455,14037504,1170000,122036.119,114.088,7156.534,3.025,17.08804347826087,15.136413043478258,5.9604645663569045e-09,4.999999873689376e-05,234061.5,-0.00032076964,234061.53,-7.2350828e-09,0.00072332466,1.836756,0.009999999776482582
-869443.6226126539,-1638318.17538891,-1068033.5091464515,4500.0,11,45000,False,1215000,269,27,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-14-53,1707952493,133.25926971435547,3400.885106563568,19343,Kurukshetra,192.168.68.14,3400.885106563568,1215000,27,4,ed546dfe,0,-584264.4136857081,-52213.310143927585,-89002.79242887096,7.2594065995442065,2.593357421447716,0.4672797539951303,14577408,1215000,121746.21,114.113,7167.463,3.092,17.43,15.291052631578948,2.9802322831784522e-09,4.999999873689376e-05,210433.05,-0.00046129664,210433.06,-7.2068205e-09,0.0007547923,1.8360093,0.009999999776482582
-863955.0465550848,-1298345.740533107,-1025350.8261913066,4500.0,9,45000,False,1260000,278,28,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-17-02,1707952622,128.65189576148987,3529.537002325058,19343,Kurukshetra,192.168.68.14,3529.537002325058,1260000,28,4,ed546dfe,0,-310402.0893958542,-52213.310143927585,-85445.90218260887,7.272123249901785,2.5963996371410243,0.46895617485921753,15117312,1260000,121896.983,114.23,7168.587,3.045,17.311475409836067,15.492896174863388,1.4901161415892261e-09,4.999999873689376e-05,200240.6,-0.0002192228,200240.61,-5.2991327e-09,0.00051218434,1.8396816,0.009999999776482582
-862980.0657528192,-1298345.740533107,-990724.7137609178,4500.0,11,45000,False,1305000,289,29,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-19-16,1707952756,134.4548602104187,3663.9918625354767,19343,Kurukshetra,192.168.68.14,3663.9918625354767,1305000,29,4,ed546dfe,0,-310402.0893958542,-52213.310143927585,-82560.39281340978,7.287822717785061,2.599472635992579,0.47100306221502564,15657216,1305000,122370.138,114.064,7162.855,3.042,17.265104166666664,15.666145833333333,7.450580707946131e-10,4.999999873689376e-05,199234.83,-0.00022125019,199234.83,-3.377314e-09,0.0005823095,1.8300672,0.009999999776482582
-858369.2342466321,-1298345.740533107,-964886.3374876172,4500.0,9,45000,False,1350000,298,30,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-21-26,1707952886,129.55271816253662,3793.5445806980133,19343,Kurukshetra,192.168.68.14,3793.5445806980133,1350000,30,4,ed546dfe,0,-310402.0893958542,-52213.310143927585,-80407.1947906347,7.30091947623864,2.6023014009475043,0.47266073016158233,16197120,1350000,122843.117,113.66,7174.089,3.044,17.423243243243245,15.845405405405408,3.7252903539730653e-10,4.999999873689376e-05,194292.95,-0.00013683316,194292.95,-3.6740653e-09,0.00041712678,1.8249367,0.009999999776482582
-852131.1297109039,-1204924.4396153404,-936243.0705671508,4500.0,11,45000,False,1395000,309,31,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-23-41,1707953021,135.5966100692749,3929.141190767288,19343,Kurukshetra,192.168.68.14,3929.141190767288,1395000,31,4,ed546dfe,0,-297864.2850798991,-52213.310143927585,-78020.25588059585,7.317212961038165,2.605227519096147,0.47470052296294946,16737024,1395000,123380.084,113.905,7167.506,3.025,17.26855670103093,16.071134020618555,1.8626451769865326e-10,4.999999873689376e-05,193032.98,-0.00011245562,193033.0,-4.4371404e-09,0.00045429406,1.8274143,0.009999999776482582
-852131.1297109039,-1135382.7766558642,-914833.1993988168,4500.0,9,45000,False,1440000,318,32,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-25-52,1707953152,130.21979665756226,4059.3609874248505,19343,Kurukshetra,192.168.68.14,4059.3609874248505,1440000,32,4,ed546dfe,0,-196077.82253204274,-59065.00450272813,-76236.0999499014,7.330712960877897,2.6079316089193343,0.4763736266534759,17276928,1440000,123815.202,114.278,7175.962,3.078,17.523655913978494,16.336021505376348,9.313225884932663e-11,4.999999873689376e-05,193070.22,-0.000100131496,193070.23,-5.2143467e-09,0.00036863002,1.8309772,0.009999999776482582
-852131.1297109039,-1027890.730581789,-892905.9770464135,4500.0,11,45000,False,1485000,329,33,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-28-08,1707953288,136.12028241157532,4195.481269836426,19343,Kurukshetra,192.168.68.14,4195.481269836426,1485000,33,4,ed546dfe,0,-157729.29956901376,-61676.37337683885,-74408.83142053448,7.347262340310945,2.6108581958050165,0.47843021495407073,17816832,1485000,124285.889,113.867,7190.122,3.174,17.394845360824743,16.575773195876288,4.6566129424663316e-11,4.999999873689376e-05,191244.58,-9.612372e-06,191244.61,-5.3132636e-09,0.0002912612,1.8357468,0.009999999776482582
-852131.1297109039,-986945.5456806463,-879939.8484424606,4500.0,9,45000,False,1530000,338,34,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-30-18,1707953418,129.8637170791626,4325.344986915588,19343,Kurukshetra,192.168.68.14,4325.344986915588,1530000,34,4,ed546dfe,0,-151676.29229323077,-65236.39691072283,-73328.32070353838,7.360475076357095,2.6133765846417294,0.480095751894596,18356736,1530000,124515.402,114.059,7175.971,3.177,17.404324324324325,16.762162162162163,2.3283064712331658e-11,4.999999873689376e-05,191177.48,1.7717983e-05,191177.5,-4.804547e-09,0.0002651131,1.8329277,0.009999999776482582
-852131.1297109039,-924966.0222569876,-868072.7178209529,4500.0,11,45000,False,1575000,349,35,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-32-35,1707953555,137.28545379638672,4462.630440711975,19343,Kurukshetra,192.168.68.14,4462.630440711975,1575000,35,4,ed546dfe,0,-103947.51967497841,-67984.87782562902,-72339.39315174607,7.376377622362991,2.6159764518064743,0.4820817270346012,18896640,1575000,125003.476,113.594,7159.06,3.133,17.194897959183674,16.917346938775513,1.1641532356165829e-11,4.999999873689376e-05,190820.5,-4.601193e-05,190820.5,-3.349052e-09,0.0003671365,1.8417743,0.009999999776482582
-852131.1297109039,-891056.9201684495,-864339.7979033812,4500.0,9,45000,False,1620000,358,36,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-34-45,1707953685,129.97507238388062,4592.605513095856,19343,Kurukshetra,192.168.68.14,4592.605513095856,1620000,36,4,ed546dfe,0,-90777.94151117669,-68632.91443634557,-72028.31649194841,7.388986662427913,2.6182187744884913,0.4836987936301665,19436544,1620000,125184.268,113.47,7142.833,3.074,17.456989247311828,17.008602150537634,5.8207661780829145e-12,4.999999873689376e-05,191224.28,-5.0988056e-05,191224.31,-3.391445e-09,0.00033015248,1.8279468,0.009999999776482582
-852131.1297109039,-877635.1238053704,-861962.8408416848,4500.0,11,45000,False,1665000,369,37,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-37-01,1707953821,136.3033242225647,4728.90883731842,19343,Kurukshetra,192.168.68.14,4728.90883731842,1665000,37,4,ed546dfe,0,-81647.1352424467,-69420.19774544817,-71830.23673680708,7.404158299542351,2.6206464919873556,0.48561959286978634,19976448,1665000,125498.187,112.84,7133.818,3.002,17.259278350515466,17.18350515463917,2.9103830890414573e-12,4.999999873689376e-05,190492.25,-2.4664905e-05,190492.25,-2.7555491e-09,0.0003001525,1.8258942,0.009999999776482582
-852131.1297109039,-877058.3800422262,-861228.5883478,4500.0,9,45000,False,1710000,378,38,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-39-13,1707953953,131.58644700050354,4860.495284318924,19343,Kurukshetra,192.168.68.14,4860.495284318924,1710000,38,4,ed546dfe,0,-81647.1352424467,-69420.19774544817,-71769.04902898331,7.416242703905185,2.6228025568648765,0.48722909410940857,20516352,1710000,125796.964,112.212,7129.118,3.016,17.564361702127663,17.35585106382979,1.4551915445207286e-12,4.999999873689376e-05,190927.33,-5.5718727e-05,190927.36,-3.7447205e-09,0.00038352903,1.8265407,0.009999999776482582
-852131.1297109039,-868581.9250047341,-860331.979101876,4500.0,11,45000,False,1755000,389,39,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-41-32,1707954092,138.87258958816528,4999.367873907089,19343,Kurukshetra,192.168.68.14,4999.367873907089,1755000,39,4,ed546dfe,0,-74719.46301910718,-70136.26691526611,-71694.33159182301,7.430798932134104,2.6251484806110295,0.4891415023410364,21056256,1755000,126234.649,112.414,7132.916,3.004,17.054040404040403,17.530808080808082,7.275957722603643e-13,4.999999873689376e-05,189834.72,1.2665492e-05,189834.75,-4.719761e-09,0.00025714785,1.8297874,0.009999999776482582
-852131.1297109039,-868581.9250047341,-860192.6161263767,4500.0,9,45000,False,1800000,398,40,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-43-44,1707954224,132.3922998905182,5131.760173797607,19343,Kurukshetra,192.168.68.14,5131.760173797607,1800000,40,4,ed546dfe,0,-74719.46301910718,-70136.26691526611,-71682.71801053142,7.442364617565757,2.627267361663978,0.4907454754890573,21596160,1800000,126518.627,112.536,7132.576,3.036,17.34232804232804,17.7026455026455,3.6379788613018216e-13,4.999999873689376e-05,191154.03,2.977406e-05,191154.05,-3.999079e-09,0.00027907384,1.8270359,0.009999999776482582
-853315.856539878,-866112.5949598491,-860138.406952702,4500.0,11,45000,False,1845000,409,41,6f55f020421c4da1a1fab7442885428b,2024-02-14_18-46-03,1707954363,138.3066873550415,5270.066861152649,19343,Kurukshetra,192.168.68.14,5270.066861152649,1845000,41,4,ed546dfe,0,-73318.90689890359,-70352.58596860841,-71678.20057939182,7.45621273552289,2.6296236818896532,0.4926864885791478,22136064,1845000,126794.025,112.555,7128.257,3.073,17.35808080808081,17.883838383838388,1.8189894306509108e-13,4.999999873689376e-05,190549.81,-5.86312e-05,190549.81,-4.0132098e-09,0.0003704829,1.8328702,0.009999999776482582
