episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/av,policy_reward_max/av,policy_reward_mean/av,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/av/cur_kl_coeff,info/learner/av/cur_lr,info/learner/av/total_loss,info/learner/av/policy_loss,info/learner/av/vf_loss,info/learner/av/vf_explained_var,info/learner/av/kl,info/learner/av/entropy,info/learner/av/entropy_coeff
-84579.7340554975,-114098.99242068545,-98215.73122482299,4500.0,12,54000,False,1026000,227,19,d2215591abd847ecb7692e44c1bc329c,2024-02-15_13-43-06,1708022586,154.90715551376343,2964.6823296546936,26837,COM2134,172.19.177.241,2964.6823296546936,1026000,19,4,24561808,0,-8776.845570822408,-6506.133388884638,-7555.056248063279,6.577589206839147,1.7972482128250729,0.481278819076399,13337088,1026000,119896.399,86.499,34674.893,2.325,21.472398190045247,25.247963800904984,7.629394644936838e-07,4.999999873689376e-05,817.09644,-0.00022155268,817.0966,-4.4996944e-09,0.0020522636,0.69420916,0.0
-81121.41109636352,-111643.70619106115,-94864.14436268852,4500.0,12,54000,False,1080000,239,20,d2215591abd847ecb7692e44c1bc329c,2024-02-15_13-45-39,1708022739,153.780011177063,3118.4623408317566,26837,COM2134,172.19.177.241,3118.4623408317566,1080000,20,4,24561808,0,-8587.977399312238,-6240.108545874014,-7297.241874052918,6.574165796918355,1.7979040101053834,0.48096317625463064,14039040,1080000,119889.635,85.789,34629.723,2.344,21.59360730593607,25.249315068493154,3.814697322468419e-07,4.999999873689376e-05,740.2408,-0.00013259424,740.24097,-6.466952e-09,0.0017314388,0.66660494,0.0
-74794.01721730443,-107222.40044452486,-91194.98350074439,4500.0,12,54000,False,1134000,251,21,d2215591abd847ecb7692e44c1bc329c,2024-02-15_13-48-14,1708022894,155.0180687904358,3273.4804096221924,26837,COM2134,172.19.177.241,3273.4804096221924,1134000,21,4,24561808,0,-8247.876957270779,-5753.385939792661,-7014.998730826458,6.571150325377198,1.7985284667390946,0.48069929804961603,14740992,1134000,119991.623,84.881,34601.813,2.324,21.41900452488688,25.284615384615382,1.9073486612342094e-07,4.999999873689376e-05,626.4441,-0.00021608053,626.44434,-5.010529e-09,0.0020701396,0.61559314,0.0
-72569.29233795269,-103221.9810405993,-87878.95230755908,4500.0,12,54000,False,1188000,263,22,d2215591abd847ecb7692e44c1bc329c,2024-02-15_13-50-49,1708023049,154.75675535202026,3428.2371649742126,26837,COM2134,172.19.177.241,3428.2371649742126,1188000,22,4,24561808,0,-7940.152387738286,-5582.253256765468,-6759.919408273753,6.5685623058173555,1.7990949127470108,0.4804748362875204,15442944,1188000,119969.082,84.137,34593.828,2.146,21.566968325791855,25.346606334841635,9.536743306171047e-08,4.999999873689376e-05,587.88947,-0.0002738076,587.8897,-4.7822835e-09,0.0022540109,0.5723623,0.0
-68466.34463054256,-99505.860652784,-84410.63038505838,4500.0,12,54000,False,1242000,275,23,d2215591abd847ecb7692e44c1bc329c,2024-02-15_13-53-27,1708023207,157.92483234405518,3586.161997318268,26837,COM2134,172.19.177.241,3586.161997318268,1242000,23,4,24561808,0,-7654.296973290835,-5266.641894657187,-6493.125414235251,6.56731410742805,1.7998488748179837,0.4804415991126061,16144896,1242000,120317.417,84.665,34568.719,2.181,21.611504424778765,25.381415929203538,4.7683716530855236e-08,4.999999873689376e-05,496.31027,-0.00033117025,496.31064,-5.3474625e-09,0.0026855203,0.5184223,0.0
-63547.12170093979,-97306.16348622547,-80795.08659351137,4500.0,12,54000,False,1296000,287,24,d2215591abd847ecb7692e44c1bc329c,2024-02-15_13-56-02,1708023362,154.55776619911194,3740.7197635173798,26837,COM2134,172.19.177.241,3740.7197635173798,1296000,24,4,24561808,0,-7485.089498939989,-4888.240130841498,-6215.0066610393405,6.566300467158944,1.8005658507620108,0.4804170121291778,16846848,1296000,120373.223,84.186,34488.338,2.167,21.569090909090903,25.38590909090909,2.3841858265427618e-08,4.999999873689376e-05,439.54135,-0.00018454976,439.54147,-3.9562527e-09,0.0021962854,0.47383654,0.0
-63547.12170093979,-92794.6174674321,-77477.36214920753,4500.0,12,54000,False,1350000,299,25,d2215591abd847ecb7692e44c1bc329c,2024-02-15_13-58-37,1708023517,154.954576253891,3895.6743397712708,26837,COM2134,172.19.177.241,3895.6743397712708,1350000,25,4,24561808,0,-7138.047497494988,-4888.240130841498,-5959.797088400585,6.565868199342837,1.8013080914212671,0.48045783720812124,17548800,1350000,120403.209,84.122,34399.651,2.176,21.58823529411765,25.449773755656107,1.1920929132713809e-08,4.999999873689376e-05,442.71115,-0.00023119299,442.71143,-6.901705e-09,0.0020774477,0.4406302,0.0
-56538.75642525158,-90354.92209840882,-73891.24300107482,4500.0,12,54000,False,1404000,311,26,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-01-13,1708023673,156.50102877616882,4052.1753685474396,26837,COM2134,172.19.177.241,4052.1753685474396,1404000,26,4,24561808,0,-6950.378622954411,-4349.135109634756,-5683.941769313457,6.566247466347062,1.8020316658007423,0.4805720987435568,18250752,1404000,120649.188,84.196,34351.94,2.137,21.58520179372197,25.46681614349776,5.9604645663569045e-09,4.999999873689376e-05,384.42233,-0.00027615685,384.4226,-8.325521e-09,0.0026294626,0.38518927,0.0
-54661.4087305218,-87132.57371048667,-70435.9783087959,4500.0,12,54000,False,1458000,323,27,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-03-49,1708023829,156.38806438446045,4208.5634329319,26837,COM2134,172.19.177.241,4208.5634329319,1458000,27,4,24561808,0,-6702.50567003738,-4204.723748501858,-5418.15217759969,6.566931634629606,1.802677964588881,0.48072833362288286,18952704,1458000,120887.175,84.092,34296.273,2.169,21.459374999999998,25.452678571428578,2.9802322831784522e-09,4.999999873689376e-05,372.72104,-0.00012740542,372.7212,-6.445214e-09,0.0017737077,0.3474966,0.0
-53352.48011412679,-83790.78060579847,-66931.12147887671,4500.0,12,54000,False,1512000,335,28,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-06-24,1708023984,154.6436870098114,4363.207119941711,26837,COM2134,172.19.177.241,4363.207119941711,1512000,28,4,24561808,0,-6445.444661984432,-4104.036931856038,-5148.547806067451,6.568267138420614,1.8032719928465877,0.48092535440599543,19654656,1512000,120989.415,84.962,34196.03,2.228,21.748181818181816,25.455909090909095,1.4901161415892261e-09,4.999999873689376e-05,362.1655,-7.517222e-05,362.16556,-5.880035e-09,0.0017381397,0.30728158,0.0
-51557.829254903685,-78887.75006791668,-63891.61941959806,4500.0,12,54000,False,1566000,347,29,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-09-00,1708024140,155.52795481681824,4518.73507475853,26837,COM2134,172.19.177.241,4518.73507475853,1566000,29,4,24561808,0,-6068.288466762999,-3965.986865761909,-4914.739955353702,6.570073587647621,1.803908596918433,0.48115634656337697,20356608,1566000,121095.042,84.025,34153.438,2.24,21.52207207207207,25.49099099099099,7.450580707946131e-10,4.999999873689376e-05,371.18344,-0.00022856977,371.18365,-5.4887574e-09,0.0026686033,0.26723763,0.0
-46787.24043484209,-77446.26717181303,-60823.84302642652,4500.0,12,54000,False,1620000,359,30,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-11-35,1708024295,154.98454403877258,4673.719618797302,26837,COM2134,172.19.177.241,4673.719618797302,1620000,30,4,24561808,0,-5957.405167062303,-3599.0184949879213,-4678.757155878967,6.572055427366512,1.8045391090825413,0.4814184642353279,21058560,1620000,121288.053,84.217,34080.698,2.245,21.765610859728508,25.4841628959276,3.7252903539730653e-10,4.999999873689376e-05,367.17917,-0.00020605144,367.17938,-6.3039196e-09,0.0025233459,0.22814274,0.0
-46787.24043484209,-71580.82442753458,-58004.96915555112,4500.0,12,54000,False,1674000,371,31,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-14-10,1708024450,155.39597153663635,4829.115590333939,26837,COM2134,172.19.177.241,4829.115590333939,1674000,31,4,24561808,0,-5506.217263656593,-3599.0184949879213,-4461.920704273175,6.573695351506258,1.805052499409717,0.48159607176229263,21760512,1674000,121400.355,83.866,34006.744,2.262,21.519369369369365,25.502702702702706,1.8626451769865326e-10,4.999999873689376e-05,379.99628,-0.00013931001,379.99643,-5.2713807e-09,0.0020516354,0.18766554,0.0
-44526.61505445729,-68042.6755647615,-55580.6155110736,4500.0,12,54000,False,1728000,383,32,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-16-45,1708024605,155.26359868049622,4984.379189014435,26837,COM2134,172.19.177.241,4984.379189014435,1728000,32,4,24561808,0,-5234.051966520183,-3425.124234958332,-4275.431962390284,6.575187181371633,1.805498678266274,0.4817543383828684,22462464,1728000,121499.03,84.034,33958.257,2.271,21.669819819819814,25.52927927927928,9.313225884932663e-11,4.999999873689376e-05,395.12973,-0.0001116318,395.12982,-4.9235784e-09,0.001804606,0.14542447,0.0
-43142.87278546154,-67305.81303435675,-53194.89636828462,4500.0,12,54000,False,1782000,395,33,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-19-19,1708024759,153.9843966960907,5138.3635857105255,26837,COM2134,172.19.177.241,5138.3635857105255,1782000,33,4,24561808,0,-5177.370233411983,-3318.6825219585744,-4091.9151052526686,6.576411336462363,1.8058848368656515,0.48189028898137776,23164416,1782000,121228.46,84.538,33834.282,2.326,21.55890410958904,25.534246575342465,4.6566129424663316e-11,4.999999873689376e-05,411.21664,-0.00012712466,411.21677,-5.586577e-09,0.0022925127,0.09951524,0.0
-40373.02627021545,-62195.44888401602,-50938.182678200305,4500.0,12,54000,False,1836000,407,34,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-21-52,1708024912,153.08104491233826,5291.444630622864,26837,COM2134,172.19.177.241,5291.444630622864,1836000,34,4,24561808,0,-4784.2652987707015,-3105.6174054012067,-3918.321744476947,6.5770871944101,1.8062049254692951,0.4819987416742553,23866368,1836000,121158.832,83.661,33757.059,2.386,21.66712328767123,25.540182648401824,2.3283064712331658e-11,4.999999873689376e-05,429.53876,-0.0001418241,429.53888,-5.5974456e-09,0.0024130347,0.05197635,0.0
-38977.273210632586,-61093.60101854696,-48849.4367791036,4500.0,12,54000,False,1890000,419,35,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-24-26,1708025066,153.61430144309998,5445.058932065964,26837,COM2134,172.19.177.241,5445.058932065964,1890000,35,4,24561808,0,-4699.507770657587,-2998.251785433345,-3757.648983007966,6.577312342979655,1.8065110317176214,0.48207906637075837,24568320,1890000,121127.935,82.619,33655.536,2.447,21.681278538812787,25.565296803652966,1.1641532356165829e-11,4.999999873689376e-05,443.52808,-0.00020776049,443.52826,-6.869098e-09,0.005218252,0.050582413,0.0
-27410.628122539558,-56979.46503016172,-45928.68070087225,4500.0,12,54000,False,1944000,431,36,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-27-00,1708025220,154.075528383255,5599.134460449219,26837,COM2134,172.19.177.241,5599.134460449219,1944000,36,4,24561808,0,-4383.035771550715,-2108.5098555799304,-3532.975438528627,6.57744893582458,1.8067841005503575,0.48215786226607404,25270272,1944000,121000.437,82.082,33541.607,2.473,21.55545454545454,25.575454545454548,5.8207661780829145e-12,4.999999873689376e-05,451.95523,-0.0002290042,451.95547,-4.890972e-09,0.0032379956,-0.021358952,0.0
-25739.02766320204,-55137.454563314204,-43159.149247530506,4500.0,12,54000,False,1998000,443,37,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-29-33,1708025373,153.09173607826233,5752.226196527481,26837,COM2134,172.19.177.241,5752.226196527481,1998000,37,4,24561808,0,-4241.34265871653,-1979.925204861668,-3319.934557502341,6.577421279141865,1.8070159419953926,0.4822306142835582,25972224,1998000,120785.019,81.885,33427.715,2.474,21.743119266055047,25.577981651376145,2.9103830890414573e-12,4.999999873689376e-05,452.22464,-0.000115773415,452.22473,-5.7387406e-09,0.0024705601,-0.05529756,0.0
-15644.267506255987,-52320.06488563311,-39931.32927557933,4500.0,12,54000,False,2052000,455,38,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-32-07,1708025527,154.14365816116333,5906.369854688644,26837,COM2134,172.19.177.241,5906.369854688644,2052000,38,4,24561808,0,-4024.6203758179254,-1203.4051927889027,-3071.640713506094,6.577378810093987,1.807223628371534,0.48230452935431684,26674176,2052000,120797.368,82.698,33365.188,2.469,21.781363636363636,25.583636363636362,1.4551915445207286e-12,4.999999873689376e-05,455.85977,-0.00013927254,455.85995,-4.890972e-09,0.0025828602,-0.10182996,0.0
-4990.691985732248,-51220.10045944285,-35906.87554124795,4500.0,12,54000,False,2106000,467,39,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-34-42,1708025682,154.5565948486328,6060.926449537277,26837,COM2134,172.19.177.241,6060.926449537277,2106000,39,4,24561808,0,-3940.0077276496427,-383.8993835178622,-2762.0673493267573,6.577622417018166,1.8073648529748214,0.48237082344708637,27376128,2106000,120827.481,82.765,33237.803,2.495,21.59547511312217,25.64117647058823,7.275957722603643e-13,4.999999873689376e-05,444.7751,-0.00012458545,444.7752,-4.347531e-09,0.0026299437,-0.1448935,0.0
2030.0564929704044,-49476.92132694619,-31871.74886974267,4500.0,12,54000,False,2160000,479,40,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-37-16,1708025836,154.2068772315979,6215.133326768875,26837,COM2134,172.19.177.241,6215.133326768875,2160000,40,4,24561808,0,-3805.9170251495143,156.1581917669587,-2451.672989980198,6.578082215383155,1.8074145735520952,0.482429191838249,28078080,2160000,120903.903,82.43,33083.815,2.522,21.706363636363633,25.64454545454545,3.6379788613018216e-13,4.999999873689376e-05,441.35867,-8.0248545e-05,441.35883,-5.7278715e-09,0.003933694,-0.16128428,0.0
2030.0564929704044,-48098.45798728704,-28831.253115054453,4500.0,12,54000,False,2214000,491,41,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-39-51,1708025991,154.80380749702454,6369.9371342659,26837,COM2134,172.19.177.241,6369.9371342659,2214000,41,4,24561808,0,-3699.8813836374898,156.1581917669587,-2217.7887011580315,6.578967637573603,1.8074929787211729,0.4825123494667352,28780032,2214000,120995.517,82.325,32933.059,2.624,21.72126696832579,25.67239819004525,1.8189894306509108e-13,4.999999873689376e-05,426.85828,-1.3466368e-05,426.85828,-6.336526e-09,0.003168283,-0.15211727,0.0
2030.0564929704044,-45343.987717928445,-25655.206163633215,4500.0,12,54000,False,2268000,503,42,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-42-25,1708026145,154.30994629859924,6524.247080564499,26837,COM2134,172.19.177.241,6524.247080564499,2268000,42,4,24561808,0,-3487.999055225199,156.1581917669587,-1973.4773972025514,6.580328925090006,1.8074519596685379,0.48262993837046814,29481984,2268000,121084.273,83.044,32748.472,2.678,21.636363636363637,25.680909090909097,9.094947153254554e-14,4.999999873689376e-05,422.28574,-0.00015978393,422.2859,-5.390938e-09,0.0023694376,-0.21383274,0.0
2030.0564929704044,-42692.08004652392,-22798.0826695037,4500.0,12,54000,False,2322000,515,43,d2215591abd847ecb7692e44c1bc329c,2024-02-15_14-45-00,1708026300,154.17852902412415,6678.425609588623,26837,COM2134,172.19.177.241,6678.425609588623,2322000,43,4,24561808,0,-3284.0061574248352,156.1581917669587,-1753.698666884897,6.582115363365956,1.8073585320530234,0.48276736717313057,30183936,2322000,121230.272,81.605,32623.065,2.608,21.788181818181815,25.69545454545455,4.547473576627277e-14,4.999999873689376e-05,415.94995,-8.872138e-05,415.95004,-7.3581954e-09,0.0054618907,-0.22709842,0.0
