episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/follower,policy_reward_max/follower,policy_reward_mean/follower,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/follower/cur_kl_coeff,info/learner/follower/cur_lr,info/learner/follower/total_loss,info/learner/follower/policy_loss,info/learner/follower/vf_loss,info/learner/follower/vf_explained_var,info/learner/follower/kl,info/learner/follower/entropy,info/learner/follower/entropy_coeff
-416587.33369019296,-566856.90139951,-482517.0980259428,4500.0,8,45000,False,45000,8,1,c297785562ad4bb29133586093f96015,2024-02-11_14-36-58,1707680218,94.67112827301025,94.67112827301025,25923,Kurukshetra,192.168.68.14,94.67112827301025,45000,1,4,afca7452,0,-283230.57097037375,-89351.93490998886,-160839.03267531408,5.496442556129928,1.95621027408921,0.4361200265818174,134912,45000,92010.309,58.507,2005.631,556.987,16.65735294117647,10.7875,0.20000000298023224,9.999999747378752e-05,2297310.0,0.0012905636,2297310.0,3.8905887e-06,0.0019468479,1.4590421,0.10000000149011612
-416587.33369019296,-2344458.4653961067,-633408.737469072,4500.0,10,45000,False,90000,18,2,c297785562ad4bb29133586093f96015,2024-02-11_14-38-30,1707680310,92.25844144821167,186.92956972122192,25923,Kurukshetra,192.168.68.14,186.92956972122192,90000,2,4,afca7452,0,-2251039.9327434287,-40429.11373456004,-211136.2458230241,5.2667060036528275,2.106783297450052,0.4379223382953442,269824,90000,91231.574,38.738,1888.473,279.758,16.217557251908396,11.276335877862595,0.10000000149011612,7.750000077066943e-05,67341460.0,0.002423604,67341460.0,2.0516666e-07,0.006028225,1.53754,0.06400000303983688
-406657.0731660022,-2344458.4653961067,-588772.6766551546,4500.0,10,45000,False,135000,28,3,c297785562ad4bb29133586093f96015,2024-02-11_14-39-59,1707680399,88.28240466117859,275.2119743824005,25923,Kurukshetra,192.168.68.14,275.2119743824005,135000,3,4,afca7452,0,-2251039.9327434287,-40429.11373456004,-196257.55888505152,5.1564588095975585,2.1776309842316732,0.4401642933923437,404736,135000,89646.274,31.712,1850.069,187.438,17.11904761904762,11.452380952380949,0.05000000074505806,5.500000042957254e-05,2914697.5,-3.862958e-05,2914697.5,1.5410119e-07,0.00062251696,1.5524347,0.02800000086426735
-406657.0731660022,-2344458.4653961067,-633652.0805896838,4500.0,11,45000,False,180000,39,4,c297785562ad4bb29133586093f96015,2024-02-11_14-41-36,1707680496,96.93573927879333,372.14771366119385,25923,Kurukshetra,192.168.68.14,372.14771366119385,180000,4,4,afca7452,0,-2251039.9327434287,-40429.11373456004,-211217.36019656117,5.080807427438257,2.238538582850933,0.44166471000401447,539648,180000,91022.197,28.054,1825.676,141.263,15.975539568345326,11.667625899280573,0.02500000037252903,4.999999873689376e-05,75412480.0,0.00023444594,75412480.0,2.1150035e-08,0.0006043267,1.5725702,0.01912499964237213
-385825.1327080074,-2344458.4653961067,-599134.760448109,4500.0,9,45000,False,225000,48,5,c297785562ad4bb29133586093f96015,2024-02-11_14-43-00,1707680580,84.24843978881836,456.3961534500122,25923,Kurukshetra,192.168.68.14,456.3961534500122,225000,5,4,afca7452,0,-2251039.9327434287,-40429.11373456004,-199711.58681603626,5.035868636232345,2.2608138979266585,0.44238999216611186,674560,225000,89309.911,25.797,1811.467,113.582,17.045833333333334,11.827499999999999,0.012500000186264515,4.999999873689376e-05,2305161.0,7.632358e-05,2305161.0,1.6117005e-08,0.00023335713,1.5844553,0.017999999225139618
-368318.54051364353,-2344458.4653961067,-579020.8744794998,4500.0,11,45000,False,270000,59,6,c297785562ad4bb29133586093f96015,2024-02-11_14-44-32,1707680672,91.9579656124115,548.3541190624237,25923,Kurukshetra,192.168.68.14,548.3541190624237,270000,6,4,afca7452,0,-2251039.9327434287,-40429.11373456004,-193006.95815983322,4.995496855104961,2.2891035847634535,0.44323253027547205,809472,270000,89449.769,24.423,1805.592,95.109,16.946564885496183,11.987786259541986,0.0062500000931322575,4.999999873689376e-05,19393176.0,0.00015316426,19393176.0,5.2592335e-09,0.00078887335,1.6023595,0.016875000670552254
-356392.27683383547,-2344458.4653961067,-566691.6692219514,4500.0,9,45000,False,315000,68,7,c297785562ad4bb29133586093f96015,2024-02-11_14-45-59,1707680759,86.7318046092987,635.0859236717224,25923,Kurukshetra,192.168.68.14,635.0859236717224,315000,7,4,afca7452,0,-2251039.9327434287,-40429.11373456004,-188897.22307398374,4.971443082437335,2.302742984991455,0.44426808957414166,944384,315000,88800.822,23.566,1803.354,81.929,17.629032258064516,12.187096774193547,0.0031250000465661287,4.999999873689376e-05,42263012.0,0.00012941101,42263012.0,-4.0716643e-09,0.001168928,1.6279317,0.01575000025331974
-334731.4466476337,-2344458.4653961067,-584831.6921809891,4500.0,11,45000,False,360000,79,8,c297785562ad4bb29133586093f96015,2024-02-11_14-47-29,1707680849,90.68417692184448,725.7701005935669,25923,Kurukshetra,192.168.68.14,725.7701005935669,360000,8,4,afca7452,0,-2251039.9327434287,-40429.11373456004,-194943.89739366298,4.947519393980741,2.320621064719975,0.44513291033967206,1079296,360000,88810.953,22.842,1799.037,72.036,17.17984496124031,12.351937984496125,0.0015625000232830644,4.999999873689376e-05,49685200.0,0.00013426167,49685200.0,-3.902012e-09,0.00074191915,1.6463567,0.014624999836087227
-294361.07124381646,-2344458.4653961067,-565810.658783688,4500.0,9,45000,False,405000,88,9,c297785562ad4bb29133586093f96015,2024-02-11_14-48-56,1707680936,86.24784898757935,812.0179495811462,25923,Kurukshetra,192.168.68.14,812.0179495811462,405000,9,4,afca7452,0,-2251039.9327434287,-40429.11373456004,-188603.55292789591,4.93197934736167,2.329789788092167,0.445939822729078,1214208,405000,88321.428,22.209,1800.104,64.344,17.37479674796748,12.515447154471541,0.0007812500116415322,4.999999873689376e-05,1617420.6,-7.045133e-05,1617420.6,-4.806826e-09,0.00034035824,1.6555493,0.013500000350177288
-294361.07124381646,-2344458.4653961067,-552512.2710837119,4500.0,11,45000,False,450000,99,10,c297785562ad4bb29133586093f96015,2024-02-11_14-50-29,1707681029,93.46846914291382,905.4864187240601,25923,Kurukshetra,192.168.68.14,905.4864187240601,450000,10,4,afca7452,0,-2251039.9327434287,-40429.11373456004,-184170.75702790392,4.916874169323421,2.3419709084569513,0.44695065596128414,1349120,450000,88654.56,21.725,1798.329,58.186,17.04925373134328,12.690298507462686,0.0003906250058207661,4.999999873689376e-05,33030704.0,0.00017582516,33030704.0,-4.0151136e-09,0.00040590146,1.672369,0.012374999932944775
