episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/shared_policy,policy_reward_max/shared_policy,policy_reward_mean/shared_policy,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/cur_kl_coeff,info/learner/shared_policy/cur_lr,info/learner/shared_policy/total_loss,info/learner/shared_policy/policy_loss,info/learner/shared_policy/vf_loss,info/learner/shared_policy/vf_explained_var,info/learner/shared_policy/kl,info/learner/shared_policy/entropy,info/learner/shared_policy/entropy_coeff
-211788.3717629781,-256522.29023409126,-226596.71373514048,1300.0,8,10400,False,10400,8,1,1ed7dc0f5e3e4e0eafdf43f34c61151c,2024-03-12_21-30-50,1710293450,323.806129693985,323.806129693985,6961,Kurukshetra,192.168.68.14,323.806129693985,10400,1,4,8e3bb9f0,0,-2895.9127291478217,1314.40678524971,-932.4967643421419,104.76429292395774,5.867383471822244,0.900641490477225,1240704,10400,304498.451,349.05,18292.042,488.247,35.01814254859611,30.657235421166313,0.20000000298023224,9.999999747378752e-05,3519.173,-0.0022897543,3519.319,0.08171326,0.0092206905,1.4610277,0.10000000149011612
-78507.44336087664,-256522.29023409126,-193885.9101488766,1300.0,8,10400,False,20800,16,2,1ed7dc0f5e3e4e0eafdf43f34c61151c,2024-03-12_21-36-00,1710293760,310.3599052429199,634.1660349369049,6961,Kurukshetra,192.168.68.14,634.1660349369049,20800,2,4,8e3bb9f0,0,-3117.3440060373396,1353.7670657634735,-738.6129910433393,104.13354684419372,5.842034601748863,0.8977710143117057,2443904,20800,298181.301,310.412,18182.467,245.733,35.321266968325794,31.982805429864257,0.10000000149011612,9.480000153416768e-05,4787.8794,0.0007407117,4788.018,0.2740118,0.019815074,1.5417719,0.09167999774217606
-78507.44336087664,-256522.29023409126,-171096.93689368878,1300.0,8,10400,False,31200,24,3,1ed7dc0f5e3e4e0eafdf43f34c61151c,2024-03-12_21-40-38,1710294038,278.178022146225,912.3440570831299,6961,Kurukshetra,192.168.68.14,912.3440570831299,31200,3,4,8e3bb9f0,0,-3117.3440060373396,1356.781165599823,-636.048092541594,102.76243377722749,5.782669944578928,0.8973968998276766,3516288,31200,285985.056,275.593,17531.88,165.144,35.49722921914358,32.14282115869018,0.10000000149011612,8.959999831859022e-05,7187.826,0.0027289954,7187.9585,0.3569266,0.016166221,1.6344717,0.08336000144481659
9725.490102984098,-256522.29023409126,-136147.38035350287,1300.0,8,10400,False,41600,32,4,1ed7dc0f5e3e4e0eafdf43f34c61151c,2024-03-12_21-44-43,1710294283,244.83360934257507,1157.177666425705,6961,Kurukshetra,192.168.68.14,1157.177666425705,41600,4,4,8e3bb9f0,0,-3117.3440060373396,1356.781165599823,-500.0822051551988,100.8208777194699,5.708043289836294,0.8998528138667325,4420096,41600,271828.393,254.868,16939.004,124.844,34.96171428571429,32.06485714285714,0.10000000149011612,8.440000237897038e-05,8350.386,0.0024788196,8350.509,0.41751263,0.010114373,1.6931113,0.07503999769687653
83650.31329392295,-256522.29023409126,-104980.06769905516,1300.0,8,10400,False,52000,40,5,1ed7dc0f5e3e4e0eafdf43f34c61151c,2024-03-12_21-48-19,1710294499,215.5075273513794,1372.6851937770844,6961,Kurukshetra,192.168.68.14,1372.6851937770844,52000,5,4,8e3bb9f0,0,-3117.3440060373396,1356.781165599823,-382.8594737383484,98.6320628473682,5.620356471352241,0.8999494233921652,5231488,52000,257926.024,238.083,16133.347,100.656,35.214332247557,32.07328990228013,0.10000000149011612,7.919999916339293e-05,9328.483,0.0019036662,9328.597,0.45810425,0.005663324,1.7294048,0.06672000139951706
83650.31329392295,-256522.29023409126,-87493.00858895331,1300.0,8,10400,False,62400,48,6,1ed7dc0f5e3e4e0eafdf43f34c61151c,2024-03-12_21-51-54,1710294714,215.74025893211365,1588.425452709198,6961,Kurukshetra,192.168.68.14,1588.425452709198,62400,6,4,8e3bb9f0,0,-3117.3440060373396,1356.781165599823,-317.5789785442951,96.64371278862002,5.540327158746089,0.8999495404638814,6049920,62400,248634.807,224.45,15660.29,84.576,35.45811688311688,32.114285714285714,0.05000000074505806,7.400000322377309e-05,9499.43,0.0012645227,9499.532,0.49460226,0.0040593627,1.7776146,0.058400001376867294
114922.17378758891,-256522.29023409126,-62959.940726663466,1300.0,8,10400,False,72800,56,7,1ed7dc0f5e3e4e0eafdf43f34c61151c,2024-03-12_21-54-59,1710294899,184.65047669410706,1773.075929403305,6961,Kurukshetra,192.168.68.14,1773.075929403305,72800,7,4,8e3bb9f0,0,-3117.3440060373396,1356.781165599823,-227.76205947630194,94.66597356933588,5.4610899997698565,0.9000780519909074,6741888,72800,237773.043,212.451,15108.299,73.032,34.92015209125475,32.13384030418253,0.02500000037252903,6.880000000819564e-05,11078.701,0.0012257018,11078.788,0.50245994,0.0037458714,1.7691475,0.05008000135421753
171060.38288815934,-256522.29023409126,-38631.69980171779,1300.0,8,10400,False,83200,64,8,1ed7dc0f5e3e4e0eafdf43f34c61151c,2024-03-12_21-57-46,1710295066,166.9877905845642,1940.0637199878693,6961,Kurukshetra,192.168.68.14,1940.0637199878693,83200,8,4,8e3bb9f0,0,-3117.3440060373396,1356.781165599823,-139.40171331246836,92.73511919035215,5.383786687745736,0.9006413665949058,7358464,83200,227692.643,201.479,14426.073,64.741,35.211715481171545,32.281589958158996,0.012500000186264515,6.359999679261819e-05,12782.666,0.00038470185,12782.739,0.50315857,0.0016127342,1.7510648,0.041760001331567764
208067.62481431232,-256522.29023409126,-18625.34280417676,1300.0,7,10400,False,93600,71,9,1ed7dc0f5e3e4e0eafdf43f34c61151c,2024-03-12_22-00-17,1710295217,150.93164896965027,2090.9953689575195,6961,Kurukshetra,192.168.68.14,2090.9953689575195,93600,9,4,8e3bb9f0,0,-3117.3440060373396,1356.781165599823,-67.09281273955101,91.0815869299835,5.315565846702957,0.900727394337869,7926400,93600,218156.432,189.345,13812.348,57.982,35.56325581395349,32.33441860465116,0.0062500000931322575,5.8400000852998346e-05,14042.623,-0.00022096913,14042.681,0.5042683,0.0021559563,1.7231686,0.033440001308918
208067.62481431232,-256522.29023409126,532.7321703012611,1300.0,8,10400,False,104000,79,10,1ed7dc0f5e3e4e0eafdf43f34c61151c,2024-03-12_22-02-45,1710295365,147.72452902793884,2238.7198979854584,6961,Kurukshetra,192.168.68.14,2238.7198979854584,104000,10,4,8e3bb9f0,0,-3117.3440060373396,1356.781165599823,1.9159538128835463,89.25671324997161,5.240292958822198,0.9005378311612223,8481792,104000,210167.921,179.681,13359.775,52.582,35.699052132701425,32.334597156398104,0.0031250000465661287,5.32000012753997e-05,14214.008,-0.00023786072,14214.051,0.5174832,0.0012221986,1.7201567,0.025119999423623085
