episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/follower,policy_reward_max/follower,policy_reward_mean/follower,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/follower/cur_kl_coeff,info/learner/follower/cur_lr,info/learner/follower/total_loss,info/learner/follower/policy_loss,info/learner/follower/vf_loss,info/learner/follower/vf_explained_var,info/learner/follower/kl,info/learner/follower/entropy,info/learner/follower/entropy_coeff
-977801.5564296895,-2612158.327022906,-1177703.634940838,4500.0,9,45000,False,1035000,228,23,d7853124cbba4267a65435823a6dee7d,2024-02-15_15-27-55,1708028875,157.93087363243103,3054.8334727287292,3475,Kurukshetra,192.168.68.14,3054.8334727287292,1035000,23,4,92538b0c,0,-1261161.9443997762,-55165.75507823747,-147212.95436760475,7.2333227189095775,2.8935623522886362,0.6814481194796974,8278528,1035000,141757.974,94.35,6458.607,4.403,33.60044247787611,13.897345132743366,4.7683716530855236e-08,4.999999873689376e-05,5908062.5,-2.4808483e-05,5908062.5,-5.8078493e-09,0.0009801905,1.9392673,0.009999999776482582
-924425.6905797985,-2264385.8196016573,-1145491.4645166425,4500.0,11,45000,False,1080000,239,24,d7853124cbba4267a65435823a6dee7d,2024-02-15_15-30-31,1708029031,156.8348731994629,3211.668345928192,3475,Kurukshetra,192.168.68.14,3211.668345928192,1080000,24,4,92538b0c,0,-938721.7081482791,-55165.75507823747,-143186.43306458034,7.2976522367285455,2.9157938972089696,0.6938516251541372,8638464,1080000,141861.443,93.971,6529.399,4.23,32.54798206278027,14.063677130044837,2.3841858265427618e-08,4.999999873689376e-05,7007921.0,2.6657606e-06,7007921.0,-3.7093928e-09,0.0008120447,1.9369537,0.009999999776482582
-924425.6905797985,-1795464.188694359,-1125517.9686214789,4500.0,9,45000,False,1125000,248,25,d7853124cbba4267a65435823a6dee7d,2024-02-15_15-33-02,1708029182,150.675767660141,3362.344113588333,3475,Kurukshetra,192.168.68.14,3362.344113588333,1125000,25,4,92538b0c,0,-938721.7081482791,-57308.144963292805,-140689.7460776849,7.345346408812504,2.9325867333252003,0.7031012424531842,8998400,1125000,141906.395,93.56,6500.165,4.292,32.121395348837204,14.21441860465116,1.1920929132713809e-08,4.999999873689376e-05,7218240.0,9.1128975e-05,7218240.0,-4.196913e-09,0.000319759,1.9479362,0.009999999776482582
-923692.371648538,-1795464.188694359,-1104398.3549958179,4500.0,11,45000,False,1170000,259,26,d7853124cbba4267a65435823a6dee7d,2024-02-15_15-35-36,1708029336,154.15758872032166,3516.501702308655,3475,Kurukshetra,192.168.68.14,3516.501702308655,1170000,26,4,92538b0c,0,-938721.7081482791,-57308.144963292805,-138049.7943744773,7.398252307041779,2.9498475698274604,0.7133060702462342,9358336,1170000,142015.096,90.324,6352.151,4.096,30.856363636363636,14.166363636363638,5.9604645663569045e-09,4.999999873689376e-05,4148700.2,-9.667017e-06,4148700.2,-6.7616934e-09,0.000758841,1.9724795,0.009999999776482582
-892562.141800364,-1795464.188694359,-1090309.4339266508,4500.0,9,45000,False,1215000,268,27,d7853124cbba4267a65435823a6dee7d,2024-02-15_15-37-50,1708029470,133.60321259498596,3650.1049149036407,3475,Kurukshetra,192.168.68.14,3650.1049149036407,1215000,27,4,92538b0c,0,-938721.7081482791,-57308.144963292805,-136288.67924083144,7.433447396936887,2.961974050824139,0.7201257482483261,9718272,1215000,140321.645,96.348,6585.452,4.052,23.742931937172777,13.6979057591623,2.9802322831784522e-09,4.999999873689376e-05,5271311.0,0.00010917824,5271311.0,-4.9599884e-09,0.0004818553,1.9610975,0.009999999776482582
-871326.2702288522,-1795464.188694359,-1072209.4002504686,4500.0,11,45000,False,1260000,279,28,d7853124cbba4267a65435823a6dee7d,2024-02-15_15-40-56,1708029656,186.32071042060852,3836.4256253242493,3475,Kurukshetra,192.168.68.14,3836.4256253242493,1260000,28,4,92538b0c,0,-938721.7081482791,-57308.144963292805,-134026.1750313086,7.481842079781297,2.9776704194683443,0.7292749286841317,10078208,1260000,144054.392,93.435,6393.804,3.998,34.29360902255639,14.44511278195489,1.4901161415892261e-09,4.999999873689376e-05,1074344.9,-9.3135815e-05,1074345.0,-6.146994e-09,0.0005331251,1.9587666,0.009999999776482582
-821745.4593842392,-1795464.188694359,-1059320.7306307182,4500.0,9,45000,False,1305000,288,29,d7853124cbba4267a65435823a6dee7d,2024-02-15_15-43-25,1708029805,148.53742837905884,3984.963053703308,3475,Kurukshetra,192.168.68.14,3984.963053703308,1305000,29,4,92538b0c,0,-938721.7081482791,-57308.144963292805,-132415.0913288399,7.51062574636305,2.987590464973826,0.734908584468476,10438144,1305000,141465.71,94.035,6379.202,3.799,29.039150943396223,14.160849056603775,7.450580707946131e-10,4.999999873689376e-05,2464375.5,-0.00015344737,2464375.5,-5.7442597e-09,0.00063039566,1.9608984,0.009999999776482582
-808172.0177566498,-1437368.5292733456,-1024289.4729610826,4500.0,11,45000,False,1350000,299,30,d7853124cbba4267a65435823a6dee7d,2024-02-15_15-46-13,1708029973,167.96016120910645,4152.923214912415,3475,Kurukshetra,192.168.68.14,4152.923214912415,1350000,30,4,92538b0c,0,-590875.386172391,-57308.144963292805,-128036.1841201354,7.551585230619898,3.0017113830243316,0.7427574755410524,10798080,1350000,144759.514,101.935,6800.773,3.8,30.66276150627616,14.857322175732222,3.7252903539730653e-10,4.999999873689376e-05,817937.1,-0.00015771152,817937.1,-6.7404966e-09,0.0006631538,1.9538838,0.009999999776482582
-783173.6940373611,-1381089.0636544027,-996935.4722781889,4500.0,9,45000,False,1395000,308,31,d7853124cbba4267a65435823a6dee7d,2024-02-15_15-49-04,1708030144,171.32359838485718,4324.246813297272,3475,Kurukshetra,192.168.68.14,4324.246813297272,1395000,31,4,92538b0c,0,-590875.386172391,-56889.7784608447,-124616.93403477373,7.594496573365563,3.0163105367619782,0.7508204847441564,11158016,1395000,150251.734,105.304,6966.87,3.985,34.522857142857134,15.293061224489797,1.8626451769865326e-10,4.999999873689376e-05,1965130.6,-0.00014308633,1965130.6,-4.896399e-09,0.0011992487,1.9584414,0.009999999776482582
-728629.1552102143,-1381089.0636544027,-964070.307729204,4500.0,11,45000,False,1440000,319,32,d7853124cbba4267a65435823a6dee7d,2024-02-15_15-52-15,1708030335,191.17787623405457,4515.424689531326,3475,Kurukshetra,192.168.68.14,4515.424689531326,1440000,32,4,92538b0c,0,-583269.8676196998,-55243.688898901,-120508.78846615061,7.6526356428003375,3.0362906275466592,0.7615157779257657,11517952,1440000,154565.549,108.322,7114.507,4.144,40.323076923076925,16.16117216117216,9.313225884932663e-11,4.999999873689376e-05,1135440.6,-0.0001343947,1135440.6,-5.002381e-09,0.0007510989,1.942972,0.009999999776482582
