episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/shared_policy,policy_reward_max/shared_policy,policy_reward_mean/shared_policy,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/cur_kl_coeff,info/learner/shared_policy/cur_lr,info/learner/shared_policy/total_loss,info/learner/shared_policy/policy_loss,info/learner/shared_policy/vf_loss,info/learner/shared_policy/vf_explained_var,info/learner/shared_policy/kl,info/learner/shared_policy/entropy,info/learner/shared_policy/entropy_coeff
-66318.82310685283,-119599.08373954706,-96689.600757187,1300.0,7,10400,False,10400,7,1,b1571e9bcb0b43ed9a7b6b9fbb8c24b6,2024-03-11_18-08-04,1710194884,69.77445125579834,69.77445125579834,12624,Kurukshetra,192.168.68.14,69.77445125579834,10400,1,4,a7b6db84,0,-11447.287559079006,516.3074018955231,-2613.232452896946,21.228705533099493,1.5874386420262727,0.7472359798059115,125696,10400,67073.144,58.991,1947.672,649.909,34.345,25.337,0.20000000298023224,9.999999747378752e-05,54692.484,-0.0010909867,54692.637,-1.05238005e-05,0.0062893685,1.4725188,0.10000000149011612
-66318.82310685283,-123866.88844054751,-97078.34121787123,1300.0,8,10400,False,20800,15,2,b1571e9bcb0b43ed9a7b6b9fbb8c24b6,2024-03-11_18-09-12,1710194952,68.80276298522949,138.57721424102783,12624,Kurukshetra,192.168.68.14,138.57721424102783,20800,2,4,a7b6db84,0,-11447.287559079006,516.3074018955231,-2623.738951834357,21.699009855608324,1.6300179039942153,0.7579422580714699,255232,20800,67005.659,38.232,1889.019,326.67,38.18571428571428,25.788775510204076,0.10000000149011612,9.480000153416768e-05,47828.195,-0.003521128,47828.332,-8.868252e-07,0.011189257,1.5233154,0.09167999774217606
-48105.16524408385,-123866.88844054751,-87236.16546348756,1300.0,8,10400,False,31200,23,3,b1571e9bcb0b43ed9a7b6b9fbb8c24b6,2024-03-11_18-10-25,1710195025,72.56643724441528,211.14365148544312,12624,Kurukshetra,192.168.68.14,211.14365148544312,31200,3,4,a7b6db84,0,-11447.287559079006,516.3074018955231,-2360.5080066590754,21.93334819565752,1.6567962215452468,0.7665119596906517,383872,31200,68113.896,30.943,1993.721,218.684,37.114423076923075,26.595192307692304,0.10000000149011612,8.959999831859022e-05,26181.799,-0.004208114,26181.932,-3.9914354e-07,0.00897537,1.55762,0.08336000144481659
-38204.33374246862,-123866.88844054751,-81064.1863420067,1300.0,8,10400,False,41600,31,4,b1571e9bcb0b43ed9a7b6b9fbb8c24b6,2024-03-11_18-11-33,1710195093,67.55976033210754,278.70341181755066,12624,Kurukshetra,192.168.68.14,278.70341181755066,41600,4,4,a7b6db84,0,-11447.287559079006,516.3074018955231,-2192.835756197389,22.016725272972838,1.6732491646796532,0.7687135032191764,514560,41600,67412.944,27.534,2048.565,164.941,36.07083333333333,27.20208333333333,0.05000000074505806,8.440000237897038e-05,18382.096,-0.0018745566,18382.217,-2.3736776e-07,0.004569494,1.5846496,0.07503999769687653
-26344.840997477062,-123866.88844054751,-75008.74038618681,1300.0,8,10400,False,52000,39,5,b1571e9bcb0b43ed9a7b6b9fbb8c24b6,2024-03-11_18-12-38,1710195158,64.97829127311707,343.6817030906677,12624,Kurukshetra,192.168.68.14,343.6817030906677,52000,5,4,a7b6db84,0,-11447.287559079006,516.3074018955231,-2028.6691227886863,21.98784454623432,1.6827684832680774,0.768925335809381,632576,52000,66540.533,25.109,2017.757,132.835,35.66451612903226,27.20215053763439,0.02500000037252903,7.919999916339293e-05,16100.037,-0.0026473908,16100.1455,-9.419085e-08,0.0049630897,1.5875485,0.06672000139951706
-15524.952218771068,-123866.88844054751,-67407.68662379032,1300.0,8,10400,False,62400,47,6,b1571e9bcb0b43ed9a7b6b9fbb8c24b6,2024-03-11_18-13-30,1710195210,52.56310963630676,396.2448127269745,12624,Kurukshetra,192.168.68.14,396.2448127269745,62400,6,4,a7b6db84,0,-11447.287559079006,516.3074018955231,-1822.877601448875,21.824629438423084,1.6863322209636158,0.7679042475635829,726912,62400,63947.748,22.873,1939.844,111.352,36.007999999999996,27.199999999999996,0.012500000186264515,7.400000322377309e-05,13137.276,-0.0003541713,13137.37,-4.1973962e-08,0.0017196309,1.5874964,0.058400001376867294
-15524.952218771068,-123866.88844054751,-61573.891187741254,1300.0,8,10400,False,72800,55,7,b1571e9bcb0b43ed9a7b6b9fbb8c24b6,2024-03-11_18-14-20,1710195260,50.00235915184021,446.2471718788147,12624,Kurukshetra,192.168.68.14,446.2471718788147,72800,7,4,a7b6db84,0,-11447.287559079006,516.3074018955231,-1665.7963675975252,21.604889648621715,1.6862478074040252,0.7663511277420949,816000,72800,61748.414,21.007,1866.162,95.953,35.967605633802826,27.201408450704225,0.0062500000931322575,6.880000000819564e-05,12011.555,-0.00057455496,12011.635,-1.9953854e-08,0.0014258648,1.5905169,0.05008000135421753
-10891.336574323475,-123866.88844054751,-56566.82730551682,1300.0,8,10400,False,83200,63,8,b1571e9bcb0b43ed9a7b6b9fbb8c24b6,2024-03-11_18-15-10,1710195310,49.96325445175171,496.2104263305664,12624,Kurukshetra,192.168.68.14,496.2104263305664,83200,8,4,a7b6db84,0,-11447.287559079006,516.3074018955231,-1530.1460370320137,21.371133738341594,1.6849941739287357,0.7653474363516903,899072,83200,60105.067,20.122,1798.636,84.42,38.00833333333333,27.023611111111116,0.0031250000465661287,6.359999679261819e-05,12076.48,-0.0003492081,12076.548,-1.836815e-08,0.0015911233,1.5907526,0.041760001331567764
-10891.336574323475,-123866.88844054751,-52001.06723525197,1300.0,8,10400,False,93600,71,9,b1571e9bcb0b43ed9a7b6b9fbb8c24b6,2024-03-11_18-15-59,1710195359,48.54114580154419,544.7515721321106,12624,Kurukshetra,192.168.68.14,544.7515721321106,93600,9,4,a7b6db84,0,-11447.287559079006,516.3074018955231,-1406.5050566487203,21.134257842227452,1.6828145955993947,0.7649915400854773,974080,93600,58679.246,18.777,1737.257,75.584,37.766666666666666,27.3,0.0015625000232830644,5.8400000852998346e-05,9811.381,-0.001240597,9811.435,-3.4582899e-09,0.0016765912,1.5724682,0.033440001308918
-10891.336574323475,-123866.88844054751,-48336.12545899594,1300.0,8,10400,False,104000,79,10,b1571e9bcb0b43ed9a7b6b9fbb8c24b6,2024-03-11_18-16-44,1710195404,45.17082357406616,589.9223957061768,12624,Kurukshetra,192.168.68.14,589.9223957061768,104000,10,4,a7b6db84,0,-11447.287559079006,516.3074018955231,-1307.7239422125615,20.89639549489092,1.6799542111315815,0.7644139889264668,1047936,104000,57204.705,17.696,1685.008,68.36,35.83692307692308,27.303076923076926,0.0007812500116415322,5.32000012753997e-05,10049.941,-0.0014429663,10049.982,-2.2726208e-09,0.002204043,1.5453619,0.025119999423623085
