episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/shared_policy,policy_reward_max/shared_policy,policy_reward_mean/shared_policy,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/cur_kl_coeff,info/learner/shared_policy/cur_lr,info/learner/shared_policy/total_loss,info/learner/shared_policy/policy_loss,info/learner/shared_policy/vf_loss,info/learner/shared_policy/vf_explained_var,info/learner/shared_policy/kl,info/learner/shared_policy/entropy,info/learner/shared_policy/entropy_coeff
-200474.58410856873,-210415.0047928691,-205453.36888127527,3600.0,9,36000,False,36000,9,1,66ffa11f17c2417cada0da566f50218c,2024-01-31_12-26-49,1706722009,174.24442219734192,174.24442219734192,24521,Kurukshetra,192.168.68.14,174.24442219734192,36000,1,9,7e81e9a8,0,-3147.055267006159,-25.19843864440918,-1630.5822927085337,34.71041183224846,2.5945892237051726,0.7889234432724828,724608,36000,159889.071,181.476,13445.457,617.259,35.02530120481927,12.57269076305221,0.20000000298023224,9.999999747378752e-05,3550.301,-0.002153844,3550.4438,1.8245697e-07,0.00052397524,1.4042599,0.10000000149011612
-194223.9379582852,-210415.0047928691,-201370.09445216547,3600.0,9,36000,False,72000,18,2,66ffa11f17c2417cada0da566f50218c,2024-01-31_12-29-26,1706722166,156.673082113266,330.9175043106079,24521,Kurukshetra,192.168.68.14,330.9175043106079,72000,2,9,7e81e9a8,0,-3348.415282726288,-7.671937346458435,-1594.6597888864842,34.0932220150246,2.593191837450245,0.7851124970920378,1434496,72000,151858.961,150.047,13044.884,310.437,35.82142857142857,12.884374999999997,0.10000000149011612,8.199999865610152e-05,3237.6802,-0.002679811,3237.781,6.654419e-06,0.0008833576,1.3817984,0.07119999825954437
-187232.16651830077,-210415.0047928691,-197754.42558445118,3600.0,9,36000,False,108000,27,3,66ffa11f17c2417cada0da566f50218c,2024-01-31_12-32-01,1706722321,155.51133179664612,486.428836107254,24521,Kurukshetra,192.168.68.14,486.428836107254,108000,3,9,7e81e9a8,0,-3348.415282726288,-7.671937346458435,-1568.0967667489522,33.69662214946075,2.5914960334268966,0.7830227825675019,2128384,108000,148915.501,132.551,12798.771,208.026,35.66216216216216,13.095495495495493,0.05000000074505806,6.399999983841553e-05,3028.9724,-0.002786885,3029.0325,0.000101338206,0.0011653216,1.3548783,0.042399998754262924
-179450.6575769186,-210415.0047928691,-193574.23982653188,3600.0,9,36000,False,144000,36,4,66ffa11f17c2417cada0da566f50218c,2024-01-31_12-34-34,1706722474,152.43805360794067,638.8668897151947,24521,Kurukshetra,192.168.68.14,638.8668897151947,144000,4,9,7e81e9a8,0,-3348.415282726288,0.0,-1516.5772869978557,33.38672874156302,2.590281444299305,0.7820614748060538,2809728,144000,146664.492,123.949,12685.306,156.874,35.82442396313364,13.215207373271891,0.02500000037252903,4.999999873689376e-05,2740.709,-0.0025660354,2740.738,0.10135267,0.0014275813,1.324838,0.01979999989271164
-171376.58555167913,-210415.0047928691,-189729.5541639131,3600.0,9,36000,False,180000,45,5,66ffa11f17c2417cada0da566f50218c,2024-01-31_12-37-03,1706722623,149.63281774520874,788.4997074604034,24521,Kurukshetra,192.168.68.14,788.4997074604034,180000,5,9,7e81e9a8,0,-3348.415282726288,0.0,-1488.7236159330582,33.130264596591346,2.589005571865163,0.7816731361077299,3477248,180000,144804.875,118.443,12564.407,126.237,35.999065420560754,13.283644859813087,0.012500000186264515,4.999999873689376e-05,2407.222,-0.0023551085,2407.2488,0.26287326,0.0015682144,1.2923967,0.01889999955892563
-159828.61842052639,-210415.0047928691,-185350.32808705806,3600.0,9,36000,False,216000,54,6,66ffa11f17c2417cada0da566f50218c,2024-01-31_12-39-31,1706722771,148.05677962303162,936.5564870834351,24521,Kurukshetra,192.168.68.14,936.5564870834351,216000,6,9,7e81e9a8,0,-3348.415282726288,0.0,-1445.3310782239905,32.89952525259617,2.588056618311338,0.7814580568059927,4132480,216000,143332.317,114.88,12455.518,105.924,35.70189573459715,13.250236966824646,0.0062500000931322575,4.999999873689376e-05,2090.1409,-0.0025715618,2090.166,0.40631768,0.0019312477,1.2514745,0.017999999225139618
-154337.69549565017,-210415.0047928691,-181194.4588798637,3600.0,9,36000,False,252000,63,7,66ffa11f17c2417cada0da566f50218c,2024-01-31_12-41-58,1706722918,146.69895339012146,1083.2554404735565,24521,Kurukshetra,192.168.68.14,1083.2554404735565,252000,7,9,7e81e9a8,0,-3348.415282726288,0.0,-1410.1607053034481,32.699911933574896,2.58733624609385,0.7813109202595766,4785280,252000,142145.294,111.675,12320.066,91.292,35.957416267942584,13.28468899521531,0.0031250000465661287,4.999999873689376e-05,1845.5769,-0.002102999,1845.5999,0.5082888,0.0018519132,1.2173656,0.017100000753998756
-147544.07509987056,-210415.0047928691,-177277.70575440934,3600.0,9,36000,False,288000,72,8,66ffa11f17c2417cada0da566f50218c,2024-01-31_12-44-25,1706723065,147.2845287322998,1230.5399692058563,24521,Kurukshetra,192.168.68.14,1230.5399692058563,288000,8,9,7e81e9a8,0,-3348.415282726288,0.0,-1374.3937562525543,32.526780529013394,2.586944305712911,0.7812072147599327,5440640,288000,141317.65,108.786,12229.415,80.33,35.83619047619048,13.301904761904764,0.0015625000232830644,4.999999873689376e-05,1765.834,-0.002258446,1765.8557,0.56635153,0.00209059,1.1891348,0.016200000420212746
-141549.83775128424,-210415.0047928691,-170982.8210191442,3600.0,18,36000,False,324000,90,9,66ffa11f17c2417cada0da566f50218c,2024-01-31_12-47-00,1706723220,154.98479413986206,1385.5247633457184,24521,Kurukshetra,192.168.68.14,1385.5247633457184,324000,9,9,7e81e9a8,0,-3348.415282726288,0.0,-1330.1455520548861,32.259834691436296,2.623713917009807,0.7811577421611209,6094720,324000,141505.523,106.698,12182.652,71.812,35.834841628959275,13.340723981900457,0.0007812500116415322,4.999999873689376e-05,1843.9967,-0.0016124594,1844.016,0.5706111,0.0019032777,1.1645334,0.015300000086426735
-131492.58341757953,-210415.0047928691,-167753.38361094447,3600.0,9,36000,False,360000,99,10,66ffa11f17c2417cada0da566f50218c,2024-01-31_12-49-24,1706723364,143.43413519859314,1528.9588985443115,24521,Kurukshetra,192.168.68.14,1528.9588985443115,360000,10,9,7e81e9a8,0,-3348.415282726288,0.0,-1306.6549942945321,32.144712193885326,2.635116893671989,0.78111295520406,6736000,360000,140528.823,104.956,12117.461,65.005,35.78878048780488,13.343902439024395,0.0003906250058207661,4.999999873689376e-05,1800.2667,-0.0014882168,1800.2844,0.6038899,0.0018799995,1.1328291,0.014399999752640724
